STD_YYYYMM,SIDO,비염환자(질병),아토피환자(질병),천식환자(질병),평균기온(기후),상대습도(기후),증기압(기후),최고기온(기후),최저기온(기후),풍속(기후),미세먼지,미세먼지(농도),미세먼지(농도80),초미세먼지,초미세먼지(농도),초미세먼지(농도35),아황산가스,아황산가스(농도0.05),아황산가스(농도),이산화질소,이산화질소(농도0.06),이산화질소(농도0.03),이산화질소(농도),일산화탄소,일산화탄소(농도9),일산화탄소(농도),차량수,구리(중금속),구리(농도),납(중금속),납(농도0.5),납(농도),니켈(중금속),니켈(농도),망간(중금속),망간(농도),비소(중금속),비소(농도),철(중금속),철(농도),카드뮴(중금속),카드뮴(농도),크롬(중금속),크롬(농도),비염환자(질병)_코로나증감폭,아토피환자(질병)_코로나증감폭,천식환자(질병)_코로나증감폭,평균기온(기후)_코로나증감폭,상대습도(기후)_코로나증감폭,증기압(기후)_코로나증감폭,최고기온(기후)_코로나증감폭,최저기온(기후)_코로나증감폭,풍속(기후)_코로나증감폭,미세먼지_코로나증감폭,초미세먼지_코로나증감폭,아황산가스_코로나증감폭,이산화질소_코로나증감폭,일산화탄소_코로나증감폭,구리(중금속)_코로나증감폭,납(중금속)_코로나증감폭,니켈(중금속)_코로나증감폭,망간(중금속)_코로나증감폭,비소(중금속)_코로나증감폭,철(중금속)_코로나증감폭,카드뮴(중금속)_코로나증감폭,크롬(중금속)_코로나증감폭
202202,전라북도,53827,4517,5095,-0.2,61.8,3.7,5.4,-5.4,2.0,36.29,좋음,좋음,24.87,나쁨,좋음,0.003,좋음,좋음,0.012,좋음,좋음,좋음,0.393,좋음,좋음,963048.0,0.0103,좋음,0.0147,좋음,좋음,0.0013,좋음,0.0156,좋음,0.0026,좋음,0.3104,좋음,0.0004,좋음,0.0018,좋음,-38,-1,-55,1,1,1,0,4,-3,-26,-32,-22,-23,-24,-52,-41,-23,-14,0,-6,-42,-43
202203,전라북도,76983,4429,6420,7.5,68.9,7.3,13.9,1.5,1.9,40.86,좋음,좋음,22.33,나쁨,좋음,0.003,좋음,좋음,0.012,좋음,좋음,좋음,0.379,좋음,좋음,965151.0,0.0108,좋음,0.0119,좋음,좋음,0.0018,좋음,0.0232,좋음,0.0021,좋음,0.5218,좋음,0.0003,좋음,0.0023,좋음,-38,-1,-55,1,1,1,0,4,-3,-26,-32,-22,-23,-24,-52,-41,-23,-14,0,-6,-42,-43
202204,전라북도,59366,5364,6712,13.4,63.4,9.6,20.4,7.1,1.8,38.43,좋음,좋음,19.13,좋음,좋음,0.003,좋음,좋음,0.009,좋음,좋음,좋음,0.336,좋음,좋음,965873.0,0.0082,좋음,0.0068,좋음,좋음,0.001,좋음,0.0106,좋음,0.0021,좋음,0.2555,좋음,0.0002,좋음,0.0013,좋음,-38,-1,-55,1,1,1,0,4,-3,-26,-32,-22,-23,-24,-52,-41,-23,-14,0,-6,-42,-43
202205,전라북도,48411,5468,5806,17.5,60.4,11.6,24.5,11.0,1.8,32.62,좋음,좋음,16.53,좋음,좋음,0.002,좋음,좋음,0.008,좋음,좋음,좋음,0.307,좋음,좋음,966564.0,0.0111,좋음,0.0148,좋음,좋음,0.0015,좋음,0.0176,좋음,0.0034,좋음,0.4195,좋음,0.0004,좋음,0.0021,좋음,-38,-1,-55,1,1,1,0,4,-3,-26,-32,-22,-23,-24,-52,-41,-23,-14,0,-6,-42,-43
202206,전라북도,36525,4929,5331,22.8,76.0,20.9,27.8,18.9,2.1,21.93,좋음,좋음,12.71,좋음,좋음,0.002,좋음,좋음,0.005,좋음,좋음,좋음,0.271,좋음,좋음,968174.0,0.0085,좋음,0.0043,좋음,좋음,0.001,좋음,0.0076,좋음,0.0007,좋음,0.1798,좋음,0.0001,좋음,0.0017,좋음,-38,-1,-55,1,1,1,0,4,-3,-26,-32,-22,-23,-24,-52,-41,-23,-14,0,-6,-42,-43
202207,전라북도,46798,5444,4814,26.1,80.7,26.8,30.5,22.5,1.7,21.5,좋음,좋음,14.0,좋음,좋음,0.002,좋음,좋음,0.005,좋음,좋음,좋음,0.307,좋음,좋음,969988.0,0.0068,좋음,0.0077,좋음,좋음,0.0007,좋음,0.0055,좋음,0.003,좋음,0.0955,좋음,0.0001,좋음,0.0003,좋음,-38,-1,-55,1,1,1,0,4,-3,-26,-32,-22,-23,-24,-52,-41,-23,-14,0,-6,-42,-43
202208,전라북도,55228,5597,5477,25.7,82.4,27.1,29.5,22.6,1.8,17.85,좋음,좋음,9.2,좋음,좋음,0.002,좋음,좋음,0.005,좋음,좋음,좋음,0.243,좋음,좋음,971454.0,0.0067,좋음,0.0043,좋음,좋음,0.0006,좋음,0.0052,좋음,0.0032,좋음,0.0886,좋음,0.0002,좋음,0.0007,좋음,-38,-1,-55,1,1,1,0,4,-3,-26,-32,-22,-23,-24,-52,-41,-23,-14,0,-6,-42,-43
202209,전라북도,69900,5087,7201,21.4,76.7,19.5,27.0,16.9,1.7,23.0,좋음,좋음,12.6,좋음,좋음,0.002,좋음,좋음,0.006,좋음,좋음,좋음,0.257,좋음,좋음,972987.0,0.0084,좋음,0.0056,좋음,좋음,0.0006,좋음,0.0049,좋음,0.0019,좋음,0.1192,좋음,0.0002,좋음,0.0011,좋음,-38,-1,-55,1,1,1,0,4,-3,-26,-32,-22,-23,-24,-52,-41,-23,-14,0,-6,-42,-43
202210,전라북도,72289,4598,7355,13.9,72.9,11.6,20.4,8.4,1.6,28.29,좋음,좋음,16.67,좋음,좋음,0.002,좋음,좋음,0.008,좋음,좋음,좋음,0.293,좋음,좋음,974366.0,0.0083,좋음,0.0066,좋음,좋음,0.0004,좋음,0.0083,좋음,0.0016,좋음,0.1529,좋음,0.0002,좋음,0.0013,좋음,-38,-1,-55,1,1,1,0,4,-3,-26,-32,-22,-23,-24,-52,-41,-23,-14,0,-6,-42,-43
202211,전라북도,69334,4052,6886,9.6,70.6,8.5,16.9,3.6,1.5,39.62,좋음,좋음,25.07,나쁨,좋음,0.002,좋음,좋음,0.012,좋음,좋음,좋음,0.321,좋음,좋음,976318.0,0.0099,좋음,0.0105,좋음,좋음,0.0011,좋음,0.0169,좋음,0.0014,좋음,0.3347,좋음,0.0004,좋음,0.0017,좋음,-38,-1,-55,1,1,1,0,4,-3,-26,-32,-22,-23,-24,-52,-41,-23,-14,0,-6,-42,-43
202212,전라북도,72773,4299,6577,-1.1,70.8,4.0,4.1,-5.7,1.6,36.29,좋음,좋음,22.2,나쁨,좋음,0.002,좋음,좋음,0.013,좋음,좋음,좋음,0.336,좋음,좋음,977834.0,0.0085,좋음,0.0215,좋음,좋음,0.0012,좋음,0.0145,좋음,0.0078,나쁨,0.2948,좋음,0.0006,좋음,0.0013,좋음,-38,-1,-55,1,1,1,0,4,-3,-26,-32,-22,-23,-24,-52,-41,-23,-14,0,-6,-42,-43
201501,전라남도,81718,4395,17928,2.6,68.4,5.1,7.0,-1.2,3.7,40.2,좋음,좋음,27.0,나쁨,좋음,0.006,좋음,나쁨,0.018,좋음,좋음,좋음,0.6,좋음,나쁨,847637.0,0.0038,좋음,0.0234,좋음,나쁨,0.0002,좋음,0.0189,좋음,0.0017,좋음,0.557,좋음,0.0017,좋음,0.001,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201502,전라남도,94082,4183,19381,3.3,65.7,5.2,7.8,-0.7,3.7,54.2,나쁨,좋음,29.83,나쁨,좋음,0.006,좋음,나쁨,0.016,좋음,좋음,좋음,0.54,좋음,나쁨,851462.0,0.0188,좋음,0.0342,좋음,나쁨,0.0064,나쁨,0.0408,나쁨,0.0046,나쁨,1.0535,나쁨,0.0013,좋음,0.0018,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201503,전라남도,98812,5112,19099,7.4,60.4,6.3,13.5,2.0,3.1,52.8,나쁨,좋음,29.67,나쁨,좋음,0.006,좋음,나쁨,0.018,좋음,좋음,좋음,0.58,좋음,나쁨,855846.0,0.0137,좋음,0.0201,좋음,좋음,0.0002,좋음,0.0344,나쁨,0.0024,좋음,0.9891,나쁨,0.0015,좋음,0.0016,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201504,전라남도,84717,4636,18574,12.7,72.9,10.5,18.0,8.2,3.0,41.0,좋음,좋음,22.0,나쁨,좋음,0.005,좋음,나쁨,0.016,좋음,좋음,좋음,0.52,좋음,나쁨,861112.0,0.0144,좋음,0.0097,좋음,좋음,0.0018,좋음,0.0185,좋음,0.0021,좋음,0.542,좋음,0.0007,좋음,0.0002,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201505,전라남도,68001,5393,15746,18.0,66.8,13.3,23.7,12.8,2.7,42.0,나쁨,좋음,23.0,나쁨,좋음,0.006,좋음,나쁨,0.015,좋음,좋음,좋음,0.5,좋음,나쁨,865105.0,0.0032,좋음,0.0163,좋음,좋음,0.001,좋음,0.034,나쁨,0.0018,좋음,0.8271,나쁨,0.0012,좋음,0.0024,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201506,전라남도,49852,4787,10789,20.7,80.7,19.4,24.9,17.5,2.4,42.2,나쁨,좋음,26.83,나쁨,좋음,0.006,좋음,나쁨,0.014,좋음,좋음,좋음,0.46,좋음,좋음,869432.0,0.0014,좋음,0.0124,좋음,좋음,0.005,좋음,0.0232,좋음,0.0015,좋음,0.6421,나쁨,0.0009,좋음,0.0006,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201507,전라남도,44700,6101,9329,24.0,85.2,25.4,27.7,21.1,2.7,39.67,좋음,좋음,22.33,나쁨,좋음,0.005,좋음,나쁨,0.01,좋음,좋음,좋음,0.42,좋음,좋음,874782.0,0.0111,좋음,0.0157,좋음,좋음,0.0011,좋음,0.02,좋음,0.0012,좋음,0.5356,좋음,0.0009,좋음,0.0003,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201508,전라남도,54191,5870,11077,24.9,84.5,26.3,29.3,21.5,2.0,37.5,좋음,좋음,23.0,나쁨,좋음,0.005,좋음,나쁨,0.011,좋음,좋음,좋음,0.42,좋음,좋음,878569.0,0.0122,좋음,0.0075,좋음,좋음,0.0034,좋음,0.015,좋음,0.0004,좋음,0.3979,좋음,0.0008,좋음,0.0028,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201509,전라남도,95308,4604,14690,20.9,79.5,19.3,26.0,16.8,2.2,25.0,좋음,좋음,18.17,좋음,좋음,0.005,좋음,나쁨,0.013,좋음,좋음,좋음,0.42,좋음,좋음,883753.0,0.0001,좋음,0.0097,좋음,좋음,0.0039,나쁨,0.016,좋음,0.0022,좋음,0.4709,좋음,0.0006,좋음,0.0002,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201510,전라남도,85434,4444,15978,16.1,73.8,13.4,22.1,11.4,2.3,44.25,나쁨,좋음,28.33,나쁨,좋음,0.005,좋음,나쁨,0.016,좋음,좋음,좋음,0.48,좋음,나쁨,888189.0,0.0133,좋음,0.0215,좋음,좋음,0.0077,나쁨,0.0343,나쁨,0.0019,좋음,1.0773,나쁨,0.0009,좋음,0.0015,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201511,전라남도,80165,3995,14882,11.7,81.5,11.5,15.6,8.4,2.7,32.2,좋음,좋음,23.5,나쁨,좋음,0.005,좋음,나쁨,0.017,좋음,좋음,좋음,0.52,좋음,나쁨,892930.0,0.0052,좋음,0.0125,좋음,좋음,0.003,좋음,0.0291,좋음,0.0009,좋음,0.603,나쁨,0.0008,좋음,0.0016,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201512,전라남도,97189,4827,19433,5.7,72.9,6.9,9.7,2.0,3.0,38.0,좋음,좋음,26.5,나쁨,좋음,0.005,좋음,나쁨,0.019,좋음,좋음,나쁨,0.52,좋음,나쁨,897655.0,0.0292,나쁨,0.0284,좋음,나쁨,0.0114,나쁨,0.0445,나쁨,0.0013,좋음,1.134,나쁨,0.0008,좋음,0.0031,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201601,전라남도,94994,4725,16291,1.5,69.7,4.9,5.3,-1.8,3.3,38.2,좋음,좋음,26.83,나쁨,좋음,0.005,좋음,나쁨,0.016,좋음,좋음,좋음,0.54,좋음,나쁨,903736.0,0.0068,좋음,0.0388,좋음,나쁨,0.0025,좋음,0.018,좋음,0.0024,좋음,0.347,좋음,0.0005,좋음,0.0028,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201602,전라남도,95212,4770,17236,3.3,64.9,5.3,8.1,-1.0,3.6,41.0,좋음,좋음,26.0,나쁨,좋음,0.005,좋음,나쁨,0.015,좋음,좋음,좋음,0.48,좋음,나쁨,907373.0,0.011,좋음,0.0357,좋음,나쁨,0.0029,좋음,0.0142,좋음,0.0043,나쁨,0.399,좋음,0.0005,좋음,0.0028,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201603,전라남도,96893,5170,18123,7.7,68.8,7.5,13.2,2.6,2.8,47.6,나쁨,좋음,29.33,나쁨,좋음,0.005,좋음,나쁨,0.018,좋음,좋음,좋음,0.48,좋음,나쁨,912421.0,0.0034,좋음,0.0111,좋음,좋음,0.0012,좋음,0.0128,좋음,0.0037,좋음,0.3559,좋음,0.0001,좋음,0.003,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201604,전라남도,78920,4989,16315,13.8,75.1,11.5,19.2,9.0,2.7,54.4,나쁨,좋음,26.5,나쁨,좋음,0.006,좋음,나쁨,0.017,좋음,좋음,좋음,0.46,좋음,좋음,917386.0,0.0066,좋음,0.0445,좋음,나쁨,0.0033,좋음,0.0373,나쁨,0.0034,좋음,1.0075,나쁨,0.0004,좋음,0.0018,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201605,전라남도,65653,5513,14099,18.0,74.3,14.9,23.5,12.9,2.7,47.0,나쁨,좋음,28.0,나쁨,좋음,0.006,좋음,나쁨,0.016,좋음,좋음,좋음,0.46,좋음,좋음,921782.0,0.0034,좋음,0.0193,좋음,좋음,0.0041,나쁨,0.051,나쁨,0.0028,좋음,1.4506,나쁨,0.0008,좋음,0.0019,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201606,전라남도,50091,5626,10593,21.5,85.2,21.7,25.3,18.6,2.3,34.0,좋음,좋음,24.0,나쁨,좋음,0.005,좋음,나쁨,0.012,좋음,좋음,좋음,0.42,좋음,좋음,928583.0,0.002,좋음,0.0102,좋음,좋음,0.0032,좋음,0.0332,나쁨,0.0017,좋음,0.277,좋음,0.0013,좋음,0.0012,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201607,전라남도,49215,6250,8827,25.3,88.1,28.2,29.0,22.5,2.5,26.0,좋음,좋음,18.6,좋음,좋음,0.005,좋음,나쁨,0.01,좋음,좋음,좋음,0.36,좋음,좋음,931869.0,0.0145,좋음,0.0053,좋음,좋음,0.0042,나쁨,0.0082,좋음,0.0029,좋음,0.2228,좋음,0.0002,좋음,0.0007,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201608,전라남도,58613,6419,9686,26.9,79.3,27.8,32.0,23.0,2.3,32.4,좋음,좋음,22.67,나쁨,좋음,0.005,좋음,나쁨,0.011,좋음,좋음,좋음,0.46,좋음,좋음,934952.0,0.0055,좋음,0.0224,좋음,나쁨,0.003,좋음,0.0159,좋음,0.0046,나쁨,0.3265,좋음,0.0008,좋음,0.0038,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201609,전라남도,91851,4667,12930,22.2,84.1,22.4,26.4,19.0,2.0,30.5,좋음,좋음,21.5,좋음,좋음,0.005,좋음,나쁨,0.011,좋음,좋음,좋음,0.425,좋음,좋음,937381.0,0.0082,좋음,0.0359,좋음,나쁨,0.0015,좋음,0.0194,좋음,0.0012,좋음,0.4752,좋음,0.0013,좋음,0.0008,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201610,전라남도,93437,4658,15185,17.1,79.3,15.8,21.0,13.8,2.7,30.5,좋음,좋음,18.17,좋음,좋음,0.005,좋음,나쁨,0.014,좋음,좋음,좋음,0.425,좋음,좋음,942588.0,0.0124,좋음,0.0354,좋음,나쁨,0.0038,나쁨,0.0252,좋음,0.0042,나쁨,0.7248,나쁨,0.0014,좋음,0.0024,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201611,전라남도,92402,4644,16038,9.7,72.3,9.1,14.5,5.4,2.8,38.4,좋음,좋음,23.5,나쁨,좋음,0.005,좋음,나쁨,0.018,좋음,좋음,좋음,0.52,좋음,나쁨,947752.0,0.0085,좋음,0.058,좋음,나쁨,0.0006,좋음,0.0164,좋음,0.0022,좋음,0.4055,좋음,0.0007,좋음,0.001,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201612,전라남도,109452,4652,17080,5.2,70.6,6.5,10.0,1.0,3.1,33.6,좋음,좋음,21.67,좋음,좋음,0.005,좋음,나쁨,0.018,좋음,좋음,좋음,0.54,좋음,나쁨,952004.0,0.0118,좋음,0.0497,좋음,나쁨,0.0078,나쁨,0.0567,나쁨,0.0018,좋음,0.4179,좋음,0.0006,좋음,0.0002,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201701,전라남도,77373,4774,13343,2.4,67.5,5.0,7.2,-1.8,3.2,37.4,좋음,좋음,23.5,나쁨,좋음,0.005,좋음,나쁨,0.016,좋음,좋음,좋음,0.52,좋음,나쁨,956413.0,0.003,좋음,0.0152,좋음,좋음,0.0009,좋음,0.0118,좋음,0.0016,좋음,0.2045,좋음,0.0004,좋음,0.0034,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201702,전라남도,69569,4683,12130,3.1,64.8,5.0,8.4,-1.7,3.6,34.4,좋음,좋음,20.83,좋음,좋음,0.005,좋음,나쁨,0.015,좋음,좋음,좋음,0.52,좋음,나쁨,958692.0,0.0058,좋음,0.0122,좋음,좋음,0.0016,좋음,0.0157,좋음,0.0016,좋음,0.2316,좋음,0.0002,좋음,0.0036,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201703,전라남도,105025,5386,15673,6.8,63.8,6.1,12.7,1.5,2.7,44.4,나쁨,좋음,27.33,나쁨,좋음,0.005,좋음,나쁨,0.018,좋음,좋음,좋음,0.45,좋음,좋음,962623.0,0.0001,좋음,0.012,좋음,좋음,0.0002,좋음,0.0147,좋음,0.0013,좋음,0.2044,좋음,0.0007,좋음,0.0001,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201704,전라남도,93490,5084,16441,13.8,69.5,10.7,19.9,8.2,2.8,46.8,나쁨,좋음,22.17,나쁨,좋음,0.005,좋음,나쁨,0.015,좋음,좋음,좋음,0.475,좋음,나쁨,967487.0,0.0049,좋음,0.0205,좋음,좋음,0.0032,좋음,0.0384,나쁨,0.0102,나쁨,0.4552,좋음,0.0006,좋음,0.0013,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201705,전라남도,70380,6163,14298,18.5,70.4,14.4,24.7,12.7,2.3,51.4,나쁨,좋음,21.0,좋음,좋음,0.006,좋음,나쁨,0.013,좋음,좋음,좋음,0.4,좋음,좋음,971021.0,0.0176,좋음,0.0229,좋음,좋음,0.0063,좋음,0.0422,좋음,0.0043,좋음,1.029,좋음,0.0009,좋음,0.0042,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201706,전라남도,51407,5596,10168,21.6,76.8,19.5,26.8,17.3,2.3,34.4,좋음,좋음,20.67,좋음,좋음,0.005,좋음,나쁨,0.011,좋음,좋음,좋음,0.45,좋음,좋음,974601.0,0.0015,좋음,0.0224,좋음,나쁨,0.0019,좋음,0.01,좋음,0.0011,좋음,0.2162,좋음,0.0001,좋음,0.0006,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201707,전라남도,46510,6957,8396,26.6,88.6,30.7,30.4,23.8,2.3,32.0,좋음,좋음,19.0,좋음,좋음,0.004,좋음,좋음,0.009,좋음,좋음,좋음,0.375,좋음,좋음,978484.0,0.0002,좋음,0.0016,좋음,좋음,0.0009,좋음,0.0146,좋음,0.001,좋음,0.1389,좋음,0.0011,좋음,0.0002,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201708,전라남도,61143,6288,8802,26.5,83.5,28.8,30.9,22.9,2.4,26.4,좋음,좋음,15.33,좋음,좋음,0.004,좋음,좋음,0.009,좋음,좋음,좋음,0.4,좋음,좋음,981056.0,0.0092,좋음,0.006,좋음,좋음,0.0008,좋음,0.0056,좋음,0.0002,좋음,0.1123,좋음,0.0005,좋음,0.0061,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201709,전라남도,95595,5456,11856,21.5,80.7,20.4,26.5,17.3,2.2,31.4,좋음,좋음,18.8,좋음,좋음,0.005,좋음,나쁨,0.011,좋음,좋음,좋음,0.425,좋음,좋음,984116.0,0.0041,좋음,0.0131,좋음,좋음,0.0019,좋음,0.013,좋음,0.0018,좋음,0.243,좋음,0.0003,좋음,0.0012,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201710,전라남도,80786,4557,11889,16.4,79.0,14.8,21.3,12.4,2.7,27.5,좋음,좋음,14.8,좋음,좋음,0.004,좋음,좋음,0.012,좋음,좋음,좋음,0.35,좋음,좋음,986056.0,0.0042,좋음,0.0074,좋음,좋음,0.0006,좋음,0.0104,좋음,0.0009,좋음,0.1637,좋음,0.0007,좋음,0.003,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201711,전라남도,101997,4778,15273,8.6,69.2,7.9,14.5,3.3,2.7,41.0,좋음,좋음,22.4,나쁨,좋음,0.004,좋음,좋음,0.018,좋음,좋음,좋음,0.425,좋음,좋음,990525.0,0.0066,좋음,0.009,좋음,좋음,0.0008,좋음,0.0186,좋음,0.0009,좋음,0.2883,좋음,0.0009,좋음,0.0001,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201712,전라남도,116628,4283,16449,2.2,67.4,4.9,7.1,-2.3,2.9,36.25,좋음,좋음,21.75,나쁨,좋음,0.004,좋음,좋음,0.017,좋음,좋음,좋음,0.5,좋음,나쁨,994318.0,0.0072,좋음,0.0109,좋음,좋음,0.0005,좋음,0.0144,좋음,0.0008,좋음,0.2357,좋음,0.0009,좋음,0.0033,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201801,전라남도,114360,4703,17317,0.2,69.2,4.5,4.5,-3.6,3.1,39.25,좋음,좋음,24.89,나쁨,좋음,0.004,좋음,좋음,0.015,좋음,좋음,좋음,0.5,좋음,나쁨,997919.0,0.007,좋음,0.0324,좋음,나쁨,0.0022,좋음,0.0331,나쁨,0.0025,좋음,0.6142,나쁨,0.0008,좋음,0.0053,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201802,전라남도,72906,4424,12214,1.6,60.6,4.2,6.7,-3.1,3.1,43.0,나쁨,좋음,27.25,나쁨,좋음,0.004,좋음,좋음,0.016,좋음,좋음,좋음,0.457,좋음,좋음,999511.0,0.006,좋음,0.0118,좋음,좋음,0.0024,좋음,0.0256,좋음,0.0041,좋음,0.42,좋음,0.0013,좋음,0.0035,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201803,전라남도,89227,5209,14154,8.5,77.6,8.7,14.1,3.4,2.8,41.0,좋음,좋음,27.38,나쁨,좋음,0.004,좋음,좋음,0.013,좋음,좋음,좋음,0.443,좋음,좋음,1003271.0,0.0071,좋음,0.0322,좋음,나쁨,0.0018,좋음,0.0236,좋음,0.0042,나쁨,0.3663,좋음,0.0008,좋음,0.0014,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201804,전라남도,86300,5376,14578,13.4,73.8,11.3,18.9,8.1,3.0,50.86,나쁨,좋음,22.43,나쁨,좋음,0.004,좋음,좋음,0.011,좋음,좋음,좋음,0.4,좋음,좋음,1006728.0,0.0098,좋음,0.0124,좋음,좋음,0.003,좋음,0.0334,나쁨,0.003,좋음,0.4328,좋음,0.0004,좋음,0.0007,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201805,전라남도,68293,5394,13169,17.7,78.8,15.8,22.5,13.3,2.6,36.25,좋음,좋음,20.2,좋음,좋음,0.004,좋음,좋음,0.01,좋음,좋음,좋음,0.367,좋음,좋음,1011138.0,0.0026,좋음,0.0066,좋음,좋음,0.0024,좋음,0.0123,좋음,0.0007,좋음,0.1573,좋음,0.0001,좋음,0.0008,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
201806,전라남도,49766,5564,9197,21.7,79.5,20.3,26.5,18.0,2.2,36.0,좋음,좋음,23.4,나쁨,좋음,0.005,좋음,나쁨,0.01,좋음,좋음,좋음,0.388,좋음,좋음,1014986.0,0.0043,좋음,0.0248,좋음,나쁨,0.0028,좋음,0.0158,좋음,0.0014,좋음,0.2282,좋음,0.0002,좋음,0.0006,좋음,-38,-6,-52,2,0,0,1,3,-2,-16,-29,-37,-36,-14,-36,-60,-23,-24,22,-29,-38,-9
