SIDO,STD_YYYYMM,AVG_PM10,PM10_BAD,PM10_80BAD,AVG_PM2.5,PM2_BAD,PM2_35BAD,AVG_아황산,아황산_0.05BAD,아황산_BAD,AVG_이산화,이산화_0.06BAD,이산화_0.03BAD,이산화_BAD,AVG_일산화,일산화_9BAD,일산화_BAD,차량수
부산광역시,202102,37.0,N,N,21.0,N,N,0.004,N,N,0.018,N,N,N,0.4,N,N,1435474.0
대구광역시,202102,41.0,N,N,24.0,Y,N,0.002,N,N,0.022,N,N,Y,0.5,N,Y,1221573.0
인천광역시,202102,46.0,Y,N,28.0,Y,N,0.004,N,N,0.024,N,N,Y,0.6,N,Y,1676743.0
광주광역시,202102,40.0,N,N,25.0,Y,N,0.002,N,N,0.019,N,N,Y,0.5,N,Y,693594.0
대전광역시,202102,42.0,Y,N,21.0,N,N,0.003,N,N,0.02,N,N,Y,0.6,N,Y,688212.0
울산광역시,202102,35.0,N,N,21.0,N,N,0.004,N,N,0.021,N,N,Y,0.5,N,Y,577732.0
세종특별자치시,202102,47.0,Y,N,27.0,Y,N,0.004,N,N,0.02,N,N,Y,0.5,N,Y,177219.0
경기도,202102,51.16,Y,N,30.0,Y,N,0.004,N,N,0.024,N,N,Y,0.529,N,Y,6044759.0
경상남도,202102,35.5,N,N,19.53,N,N,0.003,N,N,0.014,N,N,N,0.418,N,N,1799501.0
충청북도,202102,44.73,Y,N,28.33,Y,N,0.003,N,N,0.016,N,N,N,0.545,N,Y,870249.0
충청남도,202102,50.87,Y,N,30.81,Y,N,0.004,N,N,0.015,N,N,N,0.487,N,Y,1155874.0
전라북도,202102,40.77,N,N,25.57,Y,N,0.003,N,N,0.013,N,N,N,0.423,N,N,951744.0
전라남도,202102,36.32,N,N,20.22,N,N,0.003,N,N,0.011,N,N,N,0.452,N,N,1114129.0
경상북도,202102,38.09,N,N,22.5,Y,N,0.004,N,N,0.012,N,N,N,0.47,N,Y,1482508.0
제주특별자치도,202102,34.5,N,N,17.0,N,N,0.002,N,N,0.009,N,N,N,0.3,N,N,621438.0
서울특별시,202103,67.0,Y,N,32.0,Y,N,0.003,N,N,0.032,N,Y,Y,0.5,N,Y,3158710.0
부산광역시,202103,60.0,Y,N,21.0,N,N,0.003,N,N,0.017,N,N,N,0.4,N,N,1437756.0
대구광역시,202103,59.0,Y,N,23.0,Y,N,0.002,N,N,0.018,N,N,N,0.4,N,N,1222893.0
인천광역시,202103,69.0,Y,N,33.0,Y,N,0.003,N,N,0.028,N,N,Y,0.6,N,Y,1677177.0
광주광역시,202103,65.0,Y,N,27.0,Y,N,0.003,N,N,0.016,N,N,N,0.5,N,Y,694618.0
대전광역시,202103,63.0,Y,N,23.0,Y,N,0.003,N,N,0.021,N,N,Y,0.5,N,Y,688610.0
울산광역시,202103,55.0,Y,N,20.0,N,N,0.004,N,N,0.02,N,N,Y,0.4,N,N,578716.0
세종특별자치시,202103,67.0,Y,N,27.0,Y,N,0.004,N,N,0.02,N,N,Y,0.5,N,Y,178290.0
경기도,202103,70.32,Y,N,32.5,Y,N,0.003,N,N,0.024,N,N,Y,0.497,N,Y,6055860.0
경상남도,202103,51.39,Y,N,19.21,N,N,0.003,N,N,0.012,N,N,N,0.376,N,N,1803936.0
충청북도,202103,60.91,Y,N,27.25,Y,N,0.002,N,N,0.015,N,N,N,0.491,N,Y,872718.0
충청남도,202103,77.6,Y,N,33.12,Y,N,0.004,N,N,0.015,N,N,N,0.467,N,Y,1159859.0
전라북도,202103,70.57,Y,N,28.8,Y,N,0.003,N,N,0.012,N,N,N,0.408,N,N,954255.0
전라남도,202103,67.43,Y,N,21.73,Y,N,0.003,N,N,0.01,N,N,N,0.425,N,N,1120389.0
경상북도,202103,53.57,Y,N,20.33,N,N,0.003,N,N,0.011,N,N,N,0.4,N,N,1487963.0
제주특별자치도,202103,72.0,Y,N,23.33,Y,N,0.001,N,N,0.009,N,N,N,0.3,N,N,626331.0
서울특별시,202104,42.0,Y,N,19.0,N,N,0.003,N,N,0.022,N,N,Y,0.4,N,N,3159075.0
부산광역시,202104,37.0,N,N,15.0,N,N,0.003,N,N,0.015,N,N,N,0.3,N,N,1440236.0
대구광역시,202104,42.0,Y,N,17.0,N,N,0.002,N,N,0.013,N,N,N,0.3,N,N,1219856.0
인천광역시,202104,42.0,Y,N,19.0,N,N,0.003,N,N,0.021,N,N,Y,0.4,N,N,1674313.0
광주광역시,202104,39.0,N,N,18.0,N,N,0.003,N,N,0.013,N,N,N,0.5,N,Y,694011.0
대전광역시,202104,41.0,N,N,15.0,N,N,0.003,N,N,0.015,N,N,N,0.4,N,N,689873.0
울산광역시,202104,37.0,N,N,16.0,N,N,0.004,N,N,0.018,N,N,N,0.4,N,N,578699.0
세종특별자치시,202104,42.0,Y,N,16.0,N,N,0.004,N,N,0.015,N,N,N,0.4,N,N,178762.0
경기도,202104,45.67,Y,N,18.39,N,N,0.003,N,N,0.018,N,N,N,0.383,N,N,6072288.0
경상남도,202104,36.2,N,N,14.67,N,N,0.003,N,N,0.011,N,N,N,0.356,N,N,1805914.0
충청북도,202104,39.5,N,N,17.91,N,N,0.002,N,N,0.012,N,N,N,0.41,N,N,874972.0
충청남도,202104,46.42,Y,N,20.23,N,N,0.004,N,N,0.012,N,N,N,0.385,N,N,1159944.0
전라북도,202104,41.14,N,N,18.0,N,N,0.003,N,N,0.01,N,N,N,0.333,N,N,952899.0
전라남도,202104,35.71,N,N,14.32,N,N,0.003,N,N,0.008,N,N,N,0.385,N,N,1129402.0
경상북도,202104,39.57,N,N,15.88,N,N,0.003,N,N,0.009,N,N,N,0.352,N,N,1487145.0
제주특별자치도,202104,36.0,N,N,14.0,N,N,0.002,N,N,0.008,N,N,N,0.3,N,N,629896.0
서울특별시,202105,61.0,Y,N,20.0,N,N,0.003,N,N,0.019,N,N,Y,0.4,N,N,3160629.0
부산광역시,202105,36.0,N,N,16.0,N,N,0.002,N,N,0.014,N,N,N,0.3,N,N,1444108.0
대구광역시,202105,41.0,N,N,18.0,N,N,0.002,N,N,0.012,N,N,N,0.4,N,N,1216753.0
인천광역시,202105,59.0,Y,N,20.0,N,N,0.003,N,N,0.017,N,N,N,0.4,N,N,1674508.0
광주광역시,202105,50.0,Y,N,20.0,N,N,0.003,N,N,0.009,N,N,N,0.4,N,N,693698.0
대전광역시,202105,56.0,Y,N,18.0,N,N,0.003,N,N,0.012,N,N,N,0.4,N,N,687234.0
울산광역시,202105,35.0,N,N,17.0,N,N,0.004,N,N,0.017,N,N,N,0.4,N,N,578127.0
세종특별자치시,202105,61.0,Y,N,16.0,N,N,0.003,N,N,0.012,N,N,N,0.4,N,N,179241.0
경기도,202105,62.87,Y,N,20.44,N,N,0.003,N,N,0.014,N,N,N,0.384,N,N,6087478.0
경상남도,202105,41.38,N,N,15.61,N,N,0.003,N,N,0.01,N,N,N,0.356,N,N,1808091.0
충청북도,202105,50.9,Y,N,20.55,N,N,0.002,N,N,0.01,N,N,N,0.411,N,N,876158.0
충청남도,202105,62.64,Y,N,21.73,Y,N,0.004,N,N,0.009,N,N,N,0.36,N,N,1160139.0
전라북도,202105,53.0,Y,N,20.07,N,N,0.003,N,N,0.008,N,N,N,0.314,N,N,952275.0
전라남도,202105,48.0,Y,N,16.87,N,N,0.002,N,N,0.006,N,N,N,0.391,N,N,1133090.0
경상북도,202105,42.48,Y,N,17.12,N,N,0.003,N,N,0.008,N,N,N,0.332,N,N,1486529.0
제주특별자치도,202105,42.0,Y,N,16.0,N,N,0.002,N,N,0.008,N,N,N,0.3,N,N,633402.0
서울특별시,202106,33.0,N,N,19.0,N,N,0.003,N,N,0.018,N,N,N,0.4,N,N,3162985.0
부산광역시,202106,26.0,N,N,15.0,N,N,0.003,N,N,0.014,N,N,N,0.3,N,N,1447940.0
대구광역시,202106,35.0,N,N,20.0,N,N,0.002,N,N,0.01,N,N,N,0.4,N,N,1217764.0
인천광역시,202106,36.0,N,N,23.0,Y,N,0.003,N,N,0.017,N,N,N,0.4,N,N,1677134.0
광주광역시,202106,29.0,N,N,18.0,N,N,0.003,N,N,0.009,N,N,N,0.4,N,N,694339.0
대전광역시,202106,31.0,N,N,18.0,N,N,0.003,N,N,0.012,N,N,N,0.4,N,N,687078.0
울산광역시,202106,28.0,N,N,17.0,N,N,0.004,N,N,0.016,N,N,N,0.4,N,N,578256.0
세종특별자치시,202106,31.0,N,N,16.0,N,N,0.003,N,N,0.011,N,N,N,0.4,N,N,179849.0
경기도,202106,36.03,N,N,20.12,N,N,0.003,N,N,0.014,N,N,N,0.413,N,N,6107399.0
경상남도,202106,25.62,N,N,16.47,N,N,0.003,N,N,0.01,N,N,N,0.325,N,N,1812275.0
충청북도,202106,31.1,N,N,19.0,N,N,0.002,N,N,0.009,N,N,N,0.4,N,N,878510.0
충청남도,202106,34.07,N,N,20.38,N,N,0.004,N,N,0.008,N,N,N,0.38,N,N,1162414.0
전라북도,202106,33.79,N,N,20.57,N,N,0.003,N,N,0.007,N,N,N,0.343,N,N,953697.0
전라남도,202106,27.55,N,N,15.74,N,N,0.003,N,N,0.006,N,N,N,0.386,N,N,1138877.0
경상북도,202106,29.83,N,N,17.42,N,N,0.003,N,N,0.007,N,N,N,0.352,N,N,1487705.0
제주특별자치도,202106,25.0,N,N,13.0,N,N,0.002,N,N,0.007,N,N,N,0.25,N,N,638146.0
서울특별시,202107,24.0,N,N,15.0,N,N,0.003,N,N,0.016,N,N,N,0.3,N,N,3171767.0
부산광역시,202107,18.0,N,N,9.0,N,N,0.003,N,N,0.01,N,N,N,0.2,N,N,1451280.0
대구광역시,202107,19.0,N,N,10.0,N,N,0.002,N,N,0.009,N,N,N,0.3,N,N,1210314.0
인천광역시,202107,29.0,N,N,19.0,N,N,0.003,N,N,0.014,N,N,N,0.4,N,N,1676657.0
광주광역시,202107,16.0,N,N,10.0,N,N,0.003,N,N,0.007,N,N,N,0.4,N,N,695263.0
대전광역시,202107,16.0,N,N,9.0,N,N,0.003,N,N,0.009,N,N,N,0.4,N,N,688738.0
울산광역시,202107,17.0,N,N,10.0,N,N,0.003,N,N,0.013,N,N,N,0.4,N,N,578933.0
세종특별자치시,202107,20.0,N,N,9.0,N,N,0.003,N,N,0.009,N,N,N,0.4,N,N,180692.0
경기도,202107,25.5,N,N,14.13,N,N,0.003,N,N,0.011,N,N,N,0.355,N,N,6127039.0
경상남도,202107,18.73,N,N,11.46,N,N,0.003,N,N,0.007,N,N,N,0.269,N,N,1818582.0
충청북도,202107,18.91,N,N,9.75,N,N,0.002,N,N,0.008,N,N,N,0.336,N,N,885191.0
충청남도,202107,22.8,N,N,12.87,N,N,0.004,N,N,0.008,N,N,N,0.35,N,N,1165887.0
전라북도,202107,19.79,N,N,11.13,N,N,0.002,N,N,0.006,N,N,N,0.279,N,N,955522.0
전라남도,202107,20.4,N,N,10.65,N,N,0.003,N,N,0.005,N,N,N,0.323,N,N,1143884.0
경상북도,202107,20.13,N,N,11.58,N,N,0.003,N,N,0.006,N,N,N,0.309,N,N,1490637.0
제주특별자치도,202107,19.0,N,N,8.0,N,N,0.002,N,N,0.005,N,N,N,0.2,N,N,643176.0
서울특별시,202108,22.0,N,N,13.0,N,N,0.003,N,N,0.015,N,N,N,0.4,N,N,3171749.0
부산광역시,202108,19.0,N,N,10.0,N,N,0.003,N,N,0.011,N,N,N,0.3,N,N,1454212.0
대구광역시,202108,21.0,N,N,11.0,N,N,0.001,N,N,0.01,N,N,N,0.3,N,N,1211148.0
인천광역시,202108,22.0,N,N,13.0,N,N,0.003,N,N,0.014,N,N,N,0.4,N,N,1676301.0
광주광역시,202108,17.0,N,N,10.0,N,N,0.003,N,N,0.008,N,N,N,0.5,N,Y,696226.0
대전광역시,202108,20.5107,N,N,10.84,N,N,0.003,N,N,0.011,N,N,N,0.4,N,N,689721.0
울산광역시,202108,20.0,N,N,11.0,N,N,0.003,N,N,0.013,N,N,N,0.4,N,N,579023.0
세종특별자치시,202108,21.0,N,N,9.0,N,N,0.003,N,N,0.01,N,N,N,0.5,N,Y,181167.0
경기도,202108,23.94,N,N,12.25,N,N,0.003,N,N,0.011,N,N,N,0.397,N,N,6145247.0
경상남도,202108,19.03,N,N,11.15,N,N,0.003,N,N,0.007,N,N,N,0.292,N,N,1819967.0
충청북도,202108,20.73,N,N,10.17,N,N,0.002,N,N,0.008,N,N,N,0.373,N,N,886839.0
충청남도,202108,22.29,N,N,12.8,N,N,0.004,N,N,0.008,N,N,N,0.414,N,N,1167337.0
전라북도,202108,20.21,N,N,10.67,N,N,0.002,N,N,0.006,N,N,N,0.293,N,N,956427.0
전라남도,202108,20.05,N,N,10.15,N,N,0.003,N,N,0.005,N,N,N,0.36,N,N,1146892.0
경상북도,202108,21.91,N,N,11.08,N,N,0.003,N,N,0.006,N,N,N,0.314,N,N,1491873.0
제주특별자치도,202108,17.5,N,N,7.33,N,N,0.002,N,N,0.006,N,N,N,0.2,N,N,645967.0
서울특별시,202109,15.0,N,N,7.0,N,N,0.003,N,N,0.014,N,N,N,0.4,N,N,3175142.0
부산광역시,202109,17.0,N,N,8.0,N,N,0.003,N,N,0.01,N,N,N,0.3,N,N,1454607.0
대구광역시,202109,18.0,N,N,9.0,N,N,0.001,N,N,0.01,N,N,N,0.3,N,N,1210508.0
인천광역시,202109,16.0,N,N,8.0,N,N,0.003,N,N,0.014,N,N,N,0.4,N,N,1669917.0
광주광역시,202109,15.0,N,N,8.0,N,N,0.003,N,N,0.009,N,N,N,0.5,N,Y,697653.0
대전광역시,202109,15.0,N,N,8.0,N,N,0.003,N,N,0.011,N,N,N,0.4,N,N,690678.0
울산광역시,202109,16.0,N,N,8.0,N,N,0.002,N,N,0.011,N,N,N,0.4,N,N,579372.0
세종특별자치시,202109,16.0,N,N,7.0,N,N,0.003,N,N,0.01,N,N,N,0.5,N,Y,181795.0
경기도,202109,17.04,N,N,7.47,N,N,0.003,N,N,0.011,N,N,N,0.397,N,N,6159671.0
경상남도,202109,14.94,N,N,9.18,N,N,0.003,N,N,0.008,N,N,N,0.292,N,N,1822154.0
충청북도,202109,16.0,N,N,8.08,N,N,0.002,N,N,0.008,N,N,N,0.373,N,N,888315.0
충청남도,202109,17.5,N,N,8.67,N,N,0.003,N,N,0.008,N,N,N,0.414,N,N,1169366.0
전라북도,202109,18.0,N,N,8.5,N,N,0.003,N,N,0.007,N,N,N,0.293,N,N,956910.0
전라남도,202109,18.15,N,N,8.67,N,N,0.003,N,N,0.005,N,N,N,0.36,N,N,1157097.0
경상북도,202109,17.22,N,N,8.38,N,N,0.003,N,N,0.006,N,N,N,0.314,N,N,1493296.0
제주특별자치도,202109,20.0,N,N,8.0,N,N,0.002,N,N,0.006,N,N,N,0.2,N,N,648822.0
서울특별시,202110,27.0,N,N,13.0,N,N,0.003,N,N,0.022,N,N,Y,0.4,N,N,3173961.0
부산광역시,202110,23.0,N,N,12.0,N,N,0.003,N,N,0.015,N,N,N,0.3,N,N,1456984.0
대구광역시,202110,26.0,N,N,15.0,N,N,0.002,N,N,0.016,N,N,N,0.3,N,N,1209936.0
인천광역시,202110,28.0,N,N,14.0,N,N,0.003,N,N,0.02,N,N,Y,0.5,N,Y,1669444.0
광주광역시,202110,25.0,N,N,15.0,N,N,0.003,N,N,0.013,N,N,N,0.5,N,Y,698433.0
대전광역시,202110,27.0,N,N,15.0,N,N,0.003,N,N,0.018,N,N,N,0.4,N,N,691081.0
울산광역시,202110,22.0,N,N,12.0,N,N,0.003,N,N,0.015,N,N,N,0.4,N,N,579825.0
세종특별자치시,202110,29.0,N,N,15.0,N,N,0.003,N,N,0.016,N,N,N,0.4,N,N,182919.0
경기도,202110,29.88,N,N,14.46,N,N,0.003,N,N,0.018,N,N,N,0.421,N,N,6172022.0
경상남도,202110,20.22,N,N,13.21,N,N,0.003,N,N,0.011,N,N,N,0.359,N,N,1825064.0
충청북도,202110,28.36,N,N,17.08,N,N,0.002,N,N,0.012,N,N,N,0.427,N,N,889537.0
충청남도,202110,30.8,N,N,16.06,N,N,0.003,N,N,0.011,N,N,N,0.407,N,N,1171593.0
전라북도,202110,29.0,N,N,15.27,N,N,0.002,N,N,0.01,N,N,N,0.336,N,N,957850.0
전라남도,202110,25.15,N,N,13.1,N,N,0.003,N,N,0.007,N,N,N,0.34,N,N,1160809.0
경상북도,202110,23.57,N,N,12.83,N,N,0.003,N,N,0.009,N,N,N,0.352,N,N,1494965.0
제주특별자치도,202110,24.5,N,N,11.0,N,N,0.001,N,N,0.007,N,N,N,0.3,N,N,651613.0
서울특별시,202111,45.0,Y,N,26.0,Y,N,0.003,N,N,0.031,N,Y,Y,0.6,N,Y,3177236.0
부산광역시,202111,34.0,N,N,18.0,N,N,0.003,N,N,0.021,N,N,Y,0.4,N,N,1460503.0
대구광역시,202111,40.0,N,N,22.0,Y,N,0.002,N,N,0.024,N,N,Y,0.4,N,N,1210298.0
인천광역시,202111,44.0,Y,N,25.0,Y,N,0.004,N,N,0.026,N,N,Y,0.6,N,Y,1672220.0
광주광역시,202111,34.0,N,N,21.0,N,N,0.003,N,N,0.021,N,N,Y,0.6,N,Y,699627.0
대전광역시,202111,38.0,N,N,19.0,N,N,0.004,N,N,0.024,N,N,Y,0.5,N,Y,692045.0
울산광역시,202111,32.0,N,N,17.0,N,N,0.003,N,N,0.021,N,N,Y,0.4,N,N,580822.0
세종특별자치시,202111,44.0,Y,N,24.0,Y,N,0.003,N,N,0.021,N,N,Y,0.5,N,Y,183673.0
경기도,202111,47.36,Y,N,27.17,Y,N,0.003,N,N,0.025,N,N,Y,0.521,N,Y,6187925.0
경상남도,202111,31.97,N,N,17.79,N,N,0.003,N,N,0.016,N,N,N,0.465,N,N,1828658.0
충청북도,202111,43.09,Y,N,26.5,Y,N,0.002,N,N,0.017,N,N,N,0.518,N,Y,890882.0
충청남도,202111,40.85,N,N,23.53,Y,N,0.003,N,N,0.014,N,N,N,0.438,N,N,1174234.0
전라북도,202111,37.36,N,N,20.93,N,N,0.003,N,N,0.013,N,N,N,0.369,N,N,959559.0
전라남도,202111,33.62,N,N,17.73,N,N,0.002,N,N,0.011,N,N,N,0.395,N,N,1164295.0
경상북도,202111,35.22,N,N,20.25,N,N,0.003,N,N,0.013,N,N,N,0.426,N,N,1497479.0
제주특별자치도,202111,36.0,N,N,17.0,N,N,0.002,N,N,0.009,N,N,N,0.3,N,N,655469.0
서울특별시,202112,39.0,N,N,23.0,Y,N,0.003,N,N,0.031,N,Y,Y,0.6,N,Y,3176743.0
부산광역시,202112,31.0,N,N,19.0,N,N,0.003,N,N,0.021,N,N,Y,0.4,N,N,1464608.0
대구광역시,202112,38.0,N,N,22.0,Y,N,0.002,N,N,0.025,N,N,Y,0.5,N,Y,1211095.0
인천광역시,202112,39.0,N,N,24.0,Y,N,0.004,N,N,0.028,N,N,Y,0.6,N,Y,1675405.0
광주광역시,202112,34.0,N,N,23.0,Y,N,0.003,N,N,0.021,N,N,Y,0.6,N,Y,700783.0
대전광역시,202112,40.0,N,N,21.0,N,N,0.004,N,N,0.025,N,N,Y,0.6,N,Y,692702.0
울산광역시,202112,29.0,N,N,17.0,N,N,0.003,N,N,0.021,N,N,Y,0.4,N,N,581429.0
세종특별자치시,202112,43.0,Y,N,26.0,Y,N,0.003,N,N,0.024,N,N,Y,0.6,N,Y,185042.0
경기도,202112,40.61,N,N,24.19,Y,N,0.003,N,N,0.025,N,N,Y,0.548,N,Y,6204452.0
경상남도,202112,28.56,N,N,17.32,N,N,0.003,N,N,0.016,N,N,N,0.476,N,Y,1832049.0
충청북도,202112,39.0,N,N,25.08,Y,N,0.002,N,N,0.018,N,N,N,0.556,N,Y,892301.0
충청남도,202112,41.47,N,N,25.38,Y,N,0.003,N,N,0.017,N,N,N,0.46,N,N,1176350.0
전라북도,202112,36.46,N,N,21.71,Y,N,0.003,N,N,0.014,N,N,N,0.4,N,N,959920.0
전라남도,202112,32.62,N,N,19.33,N,N,0.002,N,N,0.011,N,N,N,0.381,N,N,1172282.0
경상북도,202112,32.13,N,N,19.25,N,N,0.003,N,N,0.013,N,N,N,0.439,N,N,1499200.0
제주특별자치도,202112,27.5,N,N,14.67,N,N,0.002,N,N,0.009,N,N,N,0.3,N,N,658594.0
서울특별시,202201,43.0,Y,N,29.0,Y,N,0.004,N,N,0.032,N,Y,Y,0.6,N,Y,3178074.0
부산광역시,202201,31.0,N,N,21.0,N,N,0.003,N,N,0.021,N,N,Y,0.4,N,N,1468456.0
대구광역시,202201,37.0,N,N,24.0,Y,N,0.002,N,N,0.025,N,N,Y,0.5,N,Y,1213125.0
인천광역시,202201,42.0,Y,N,28.0,Y,N,0.004,N,N,0.026,N,N,Y,0.6,N,Y,1679985.0
광주광역시,202201,32.0,N,N,23.0,Y,N,0.003,N,N,0.02,N,N,Y,0.5,N,Y,702532.0
대전광역시,202201,45.0,Y,N,25.0,Y,N,0.004,N,N,0.027,N,N,Y,0.6,N,Y,693937.0
울산광역시,202201,29.0,N,N,18.0,N,N,0.003,N,N,0.022,N,N,Y,0.4,N,N,582444.0
세종특별자치시,202201,47.0,Y,N,30.0,Y,N,0.003,N,N,0.025,N,N,Y,0.7,N,Y,186619.0
경기도,202201,45.6,Y,N,30.35,Y,N,0.003,N,N,0.028,N,N,Y,0.58,N,Y,6222390.0
경상남도,202201,32.06,N,N,20.32,N,N,0.003,N,N,0.018,N,N,N,0.518,N,Y,1836949.0
충청북도,202201,43.09,Y,N,30.33,Y,N,0.002,N,N,0.021,N,N,Y,0.555,N,Y,894381.0
충청남도,202201,43.67,Y,N,29.87,Y,N,0.004,N,N,0.019,N,N,Y,0.493,N,Y,1179523.0
전라북도,202201,37.86,N,N,26.07,Y,N,0.003,N,N,0.015,N,N,N,0.457,N,N,961813.0
전라남도,202201,32.64,N,N,21.05,N,N,0.003,N,N,0.011,N,N,N,0.432,N,N,1175111.0
경상북도,202201,33.52,N,N,22.42,Y,N,0.003,N,N,0.014,N,N,N,0.478,N,Y,1502731.0
제주특별자치도,202201,25.0,N,N,15.33,N,N,0.001,N,N,0.008,N,N,N,0.3,N,N,661977.0
서울특별시,202202,40.0,N,N,26.0,Y,N,0.003,N,N,0.026,N,N,Y,0.5,N,Y,3179328.0
부산광역시,202202,30.0,N,N,19.0,N,N,0.003,N,N,0.016,N,N,N,0.4,N,N,1472614.0
대구광역시,202202,35.0,N,N,21.0,N,N,0.002,N,N,0.018,N,N,N,0.4,N,N,1214343.0
인천광역시,202202,38.0,N,N,24.0,Y,N,0.004,N,N,0.022,N,N,Y,0.5,N,Y,1683410.0
광주광역시,202202,34.0,N,N,24.0,Y,N,0.003,N,N,0.017,N,N,N,0.5,N,Y,703173.0
대전광역시,202202,40.0,N,N,24.0,Y,N,0.004,N,N,0.022,N,N,Y,0.5,N,Y,694713.0
울산광역시,202202,29.0,N,N,18.0,N,N,0.003,N,N,0.018,N,N,N,0.4,N,N,583123.0
세종특별자치시,202202,43.0,Y,N,27.0,Y,N,0.003,N,N,0.02,N,N,Y,0.5,N,Y,187695.0
경기도,202202,41.63,N,N,26.45,Y,N,0.003,N,N,0.022,N,N,Y,0.467,N,Y,6232987.0
경상남도,202202,30.36,N,N,18.05,N,N,0.003,N,N,0.013,N,N,N,0.447,N,N,1840537.0
충청북도,202202,39.82,N,N,26.5,Y,N,0.002,N,N,0.016,N,N,N,0.455,N,N,896629.0
충청남도,202202,42.0,Y,N,27.19,Y,N,0.004,N,N,0.015,N,N,N,0.414,N,N,1182226.0
전라북도,202202,36.29,N,N,24.87,Y,N,0.003,N,N,0.012,N,N,N,0.393,N,N,963048.0
전라남도,202202,33.45,N,N,20.55,N,N,0.003,N,N,0.009,N,N,N,0.376,N,N,1178686.0
경상북도,202202,33.3,N,N,20.83,N,N,0.003,N,N,0.011,N,N,N,0.422,N,N,1505267.0
제주특별자치도,202202,29.0,N,N,17.67,N,N,0.001,N,N,0.008,N,N,N,0.3,N,N,665065.0
서울특별시,202203,41.0,N,N,21.0,N,N,0.003,N,N,0.026,N,N,Y,0.5,N,Y,3180299.0
부산광역시,202203,38.0,N,N,21.0,N,N,0.003,N,N,0.018,N,N,N,0.4,N,N,1475346.0
대구광역시,202203,42.0,Y,N,22.0,Y,N,0.002,N,N,0.018,N,N,N,0.4,N,N,1215776.0
인천광역시,202203,42.0,Y,N,22.0,Y,N,0.004,N,N,0.024,N,N,Y,0.5,N,Y,1688267.0
광주광역시,202203,38.0,N,N,21.0,N,N,0.003,N,N,0.016,N,N,N,0.4,N,N,704823.0
대전광역시,202203,44.0,Y,N,24.0,Y,N,0.004,N,N,0.021,N,N,Y,0.5,N,Y,696012.0
울산광역시,202203,39.0,N,N,20.0,N,N,0.003,N,N,0.019,N,N,Y,0.4,N,N,583455.0
세종특별자치시,202203,46.0,Y,N,24.0,Y,N,0.003,N,N,0.018,N,N,N,0.4,N,N,188487.0
경기도,202203,45.1,Y,N,23.48,Y,N,0.002,N,N,0.021,N,N,Y,0.421,N,N,6249722.0
경상남도,202203,34.94,N,N,18.11,N,N,0.003,N,N,0.014,N,N,N,0.441,N,N,1844900.0
충청북도,202203,45.18,Y,N,25.5,Y,N,0.002,N,N,0.015,N,N,N,0.436,N,N,899077.0
충청남도,202203,45.6,Y,N,24.69,Y,N,0.003,N,N,0.013,N,N,N,0.4,N,N,1185855.0
전라북도,202203,40.86,N,N,22.33,Y,N,0.003,N,N,0.012,N,N,N,0.379,N,N,965151.0
전라남도,202203,35.5,N,N,17.13,N,N,0.002,N,N,0.009,N,N,N,0.364,N,N,1181182.0
경상북도,202203,42.26,Y,N,22.09,Y,N,0.003,N,N,0.011,N,N,N,0.417,N,N,1508545.0
제주특별자치도,202203,40.5,N,N,19.33,N,N,0.002,N,N,0.009,N,N,N,0.3,N,N,668568.0
서울특별시,202204,45.0,Y,N,22.0,Y,N,0.003,N,N,0.02,N,N,Y,0.4,N,N,3182255.0
부산광역시,202204,32.0,N,N,16.0,N,N,0.003,N,N,0.016,N,N,N,0.3,N,N,1478387.0
대구광역시,202204,36.0,N,N,17.0,N,N,0.002,N,N,0.013,N,N,N,0.3,N,N,1217300.0
인천광역시,202204,44.0,Y,N,22.0,Y,N,0.003,N,N,0.018,N,N,N,0.4,N,N,1690967.0
광주광역시,202204,34.0,N,N,17.0,N,N,0.003,N,N,0.013,N,N,N,0.4,N,N,704970.0
대전광역시,202204,39.0,N,N,18.0,N,N,0.003,N,N,0.016,N,N,N,0.4,N,N,697565.0
울산광역시,202204,34.0,N,N,16.0,N,N,0.004,N,N,0.018,N,N,N,0.4,N,N,583536.0
세종특별자치시,202204,40.0,N,N,17.0,N,N,0.003,N,N,0.015,N,N,N,0.4,N,N,189153.0
경기도,202204,46.69,Y,N,21.78,Y,N,0.002,N,N,0.016,N,N,N,0.353,N,N,6267959.0
경상남도,202204,31.86,N,N,14.58,N,N,0.003,N,N,0.011,N,N,N,0.388,N,N,1848563.0
충청북도,202204,39.4,N,N,19.64,N,N,0.002,N,N,0.012,N,N,N,0.37,N,N,900844.0
충청남도,202204,43.0,Y,N,20.94,N,N,0.003,N,N,0.011,N,N,N,0.36,N,N,1187832.0
전라북도,202204,38.43,N,N,19.13,N,N,0.003,N,N,0.009,N,N,N,0.336,N,N,965873.0
전라남도,202204,32.5,N,N,15.17,N,N,0.002,N,N,0.007,N,N,N,0.332,N,N,1186700.0
경상북도,202204,34.95,N,N,16.0,N,N,0.003,N,N,0.008,N,N,N,0.335,N,N,1510194.0
제주특별자치도,202204,31.0,N,N,15.67,N,N,0.002,N,N,0.008,N,N,N,0.25,N,N,672616.0
서울특별시,202205,33.0,N,N,17.0,N,N,0.003,N,N,0.015,N,N,N,0.4,N,N,3184795.0
부산광역시,202205,31.0,N,N,17.0,N,N,0.003,N,N,0.015,N,N,N,0.3,N,N,1481856.0
