"구분(1)",구분(2),2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12,2023.01,2023.02
"경상북도",영천,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,32,31,17,25,21,17,15,11,12,20,25,29**,19,16,15,16,16,11,16,12,17,24,22,18,21,19,14,17,22,16,15,7,13,21,19,22,21,22,16,16,13,16,12,10,13,24,19,23,25
"경상북도",의성,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,23,17,15,13,13,5,10,7,13,21,26,22,23,20,15,17,16,9,8,6,11,21,20,25,22,20,14,14,11,11*,8**,7**,10**,22,20,22,24
"경상북도",울릉도,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21**,15,9,9,9,-,-,-,12**,12,13,16,13*,14,15,12,9,9,8,14,14,13,12,10,8,10,7,9,15,8,9,11,15,14,17,12,9,11,12*,18,18,15,13,15
"경상북도",포항,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,15,17,20,20,28,24,26,23,28,20,24,20,17,13*,20,17,26,23,27,26,27,32,29,29,25,13,14,18,29,18,27,27,29,16,23,17,14,16,13,13,19,22,21,20*,15*,15,15,16,11,16,15,16,18,20,17,21,20,18,19,18,12,13,10,14,20,19,21,20,22,17,17,12,12,11,12,15,24,20,22,23
"경상북도",구미,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,22,14,13,18,19,31,29,32,27,30,21,21,21,17,12,19,16,27,33,38,36,31,28,24,25,19,13,15,19,31,26,34,32,30,15,18,18,16,12,9,11,19,26,24,23,20,17,16,17,11,14,13,18,26,26*,23*,24,23,16,17,18,11,11,11,17,24,23,27,24,23,16,16,12,11,10,11,17,28,23,26,29
"경상북도",김천,-,-,-,-,-,30,21,21,21,32,32,42,41,36,42,31,25,25*,16,15,25,27,41,36,36,32,37,24,23,21,15,10,22**,22**,30,25,36,32,31,24,21,18,11,16,14,24,41,29,34,36,44,18,18,20,17,14,14,16*,21,29,26,26**,23,23,21,20,10*,12*,11,16,22,22,20,24,24,16,16,16,10,9,8,16,22,21,23,22,22,15,14,11,10,8,9,14,25,22,25,27
"경상북도",경주,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26*,13,11,18,33,24,31,31,31,18,22,19**,15,15,10,13,17,19**,24,23,18,17,16,16,10,16,12,16,19,21,19,22,22,18,18,18,12,11,8,13,20,19,20,20,21,17,18,12,13,11,10,12,19,17,20,22
"경상북도",안동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27**,15,10,18,15*,34,38,42,36,33,28,22,21,17,17,14,21,32**,-,-,39**,31,15,20,17,16,15,10,13,19,26,25,23,19,18,15,15,9,13,12,16,21,24,20,22,19,15,17,14,10,10,7,10,18,19,21,20,19,15,15,11,10,8,6,11,22,21,24,23
"경상북도",영주,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,40,29,29,25,16,10,19,18,34,38,41,36,34,35,22,19,12,19,13,28,41,30,43,38,37,17,21,17,14,15,14,20,30,37**,-,-,22**,23,19,20,11,16,14,22,30,35,28,32,29,23,24,19,13,13,12,11,27,25,32,27,26,20,18,14,12,12,14,22,36,34,33,34
"경상북도",경산,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,25,23,21,20,18,32,33,33,34,34,24,20,23,25,11,11,18,38,32,39,37,34,18,21,21,16,19,14,15,22,32,28,28,21,19,21,21,15,19,15,17,23,31,28,26,22,18,19,22,12,12,11,14,22,22,25,23,23,17,16*,13,14,12*,12*,12,24,19,22,26
"경상북도",상주,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26*,23,26,18,16,16,15,14,12,21,36,31,40,43,44,20,23,17,12,13,11,15,-,25**,28,27,23,20,18,19,10,13,13,21,29,32,28,29,28,22,24,21,12,8,5,16,28,27,29,26,26,18,17,15,15**,-,-,-,28,24,26,31
"경상북도",칠곡,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,28,25,24,21,23,17,9,9,16,31,27,36,33,31,16,19,16,14,15,14,15,24,30,28,27,22,20,19,18,12,16,13,17,24,28,24,26,26,20,22,24,16,16,11,16,23,24,26,24,25,18,19,16,18**,-,-,-,25,23,24,27
"경상북도",울진,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19*,23,10,13,8,17,17,10,12,16,18,12,16,13,12,9,9,3,8,7,11,15**,22**,14,19,16,14,16,15,10,11,8,10,14,13,16,17,39,16,16,13,9,7,7,7,14,14,18,18
"경상북도",봉화,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,13,13,14,7,9,12,16,14,17,15,15,11,15,7,12,9,11,14,18,14,17,11,9,11,9,10,10,6,10,14,13,17,17,18,14,15,11,9,9,7,9,15*,14*,18**,18**
"경상북도",고령,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,16,20,20,20,16,17,19,20,14,19,13,14,17,18,16,19,19,14,14,20,16,17,15,20,19,18,20,17,20,15,17,15,14,7,8,11,19,16,19,24
"경상북도",군위,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15**,24,19,16,13,14,7,11,8,14,21,25,20,21,18,14,16,18,11,10,7,9,16,17,22,21,23*,-,-,-,7,6,6,10,18,15,15,18
"경상북도",성주,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,18,18,16,11,15,15,20,25,27,26,27,25,20,20,22,16,13,12,16,23,22,25,22,24,18,17,16,16,10,15,14,21,18,22,29
"경상북도",예천,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,15,13,14,6,11,10,17,23,25,22,24,21,15,19,18,11,9,8,14,21,21,25,23,22,17,17,14,14,11,7,11,23,20,24,25
"경상북도",청도,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,19,17,16,15,8,13,10,17,23,27,23,25,22,17,16,19,10,9,8,13,22,22,25,23,23,16,16,13,12**,-,-,11,23,19,22,24
"경상북도",청송,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18**,16,11,14,6,9,7,12,18,21,17,20,15,12,14,14,10,10,4,8,17,16,22,20,18,14,13,10,10,7,6,7,13,15,18,18
"경상북도",영양,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,16,12,9,3,7,8,14,16,22,15,18,14,11,13,14,9,8,5,9,18,17,21,18,18,15,13,10,10,7,5,10,18,18,23,21
"경상북도",문경,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23*,19,16,13,15,7,10,10,17,26,29,23,25,24,18,19,19,11,11,9,15,24,22,25,24,23,15,14,12,8,5,6,11,25,19,21,27
"경상북도",도평균,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,21,15,15,20,21,31,28,30,28,31,22,24,22,17,13,19,17,29,30,33,31,29,28,23,23,20,14,13,20,33,26,33,32,32,16,20,17,15,15,12,13,19,24,22,22,18,17,16,16,10,14,12,16,21,23,19,22,21,16,17,18,12,11,9,14,21,20,22,21,22,16,16,12,12,10,10,13,23,20,22,24
"경상남도",창원,26,31,28,22,29,30,25,26,17,25,24,31,32,27,31,28,28,23,16,19*,23,22,30,28,28,25,31,24,27,26,25,19,22,17,25,25,25,26,23,24,20,24,20,13,13,17,26,21,25,26,26,18,21,19,16,17,13,12,16,21,20,21,15,15,17,15,12,17,13,14,16,18,17,19,20,15,15,15,10*,10*,9,13,16,16,18,17,17,13,16,10,11,10,10,11,18,14,18,20
"경상남도",진주,26,33,30,24,30,33,25,27,21,28,23,27,28,26,29,26,29,31,22,21,22,21,30,26,27,22,28,24,24,24,24,16,18,14,22,20,22,24,23,23,20,23,16,10,10,12,20,17,22,23,24,17,20,20,16,15,11,10,13,17,16,18,14,14,18,18,10,16,14,12*,13*,17,16,18,17,14*,16*,18*,12**,10*,10*,14,20,19,22,18,18,16,17,11,13,11*,11*,13,21,18,21,22
"경상남도",하동,35,41,41,26,35,39,31,27,16,24*,19,21,21,21,25,25,31,28,18,20,22,20,29,23,27,25,31,24,24,22,21,14,20,18,28,28,25,25,24,21,16,18,9,6,6,9,18,14,18,22,22,14,19,21,-,15,9,9,13,14,15,20,15*,15,14,13,7,13,10,11,14,15,13,19,18,14,16,17*,-,-,9,12,16,15,20,19,18,14,17,13,15,11,11,12,17,14,17,18
"경상남도",김해,16,21,22,18,24,23,18,19,13,18,16,20,22,20,22,24,26,26,21,23,21,18,24,22,23,18,22,18,20,21,24,16,19,14,21,21,23,24,20,21,20,23,20,12,11,16,28,23,26,27,28,18,23,21,18,19,14,12,18,23,21,21,16,16,17,16,11,17,13,16*,18,20,17,19,19,15,15,17,13,13,9,14,19,18,20,18,19,15,17,10,13,12,11,13,21,18,20,21
"경상남도",양산,31,37,32,25,29,32,25,25,20,25,20,27,31,28,31,27,30,30,19,18,21,21,30,30,31,26,31,24,28,25,24,16,26,17,28,29,27,28,24,28,24,26,21,13,12,16,25,20,24,25,26,18,22,21,18,20,14,15,19,23,20,21,17,16,18,17,14,19,15,19,20,21,17,21,21,17,17,19,16*,16*,11,14,20,20,21,18,20,15,17,11,13,13,11,12,19,17,21,22
"경상남도",거제,27,34,30,25,25,28,19,23,21,23,21,25,27,26,28,26,31,25,14,21,21,20,28,23,25,23,29,24,24,26,21,13,22,17,24,22,21**,-,23,28,21,22,19,15,11,18,24,20,25,27,28,20,24,20,11,17,10,12,15,14,18,23,18,15,17,18,13,19,12,13,14,16**,15*,16,18,13,14,13,9,13,9,12,15,15,19,17,18,13,15,8,11,8**,9**,10*,16,13,17,18
"경상남도",사천,22,25,22,16,21,26,21,22,13,20,15,20,21,20,23,21,23,22,17,19,16,14,22,20,23,19,21,16,19,18,18,12,14,12,21,20,19,21,19,17,14,17,16,10,11,13,21,17,21,23,23,15,17,18,13,16,11,11,16,18,18,20,14,13,13,14,9,17,11,12,14,16*,15,17,17,13,14,14,10,10,9,13,18,17,22,19,17,12,15,9,11,9,9,11,17,15,19,19
"경상남도",밀양,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28*,24,23,22,20,24,17,13,11,16,24,21,26,26,26,16,19,18,14,12,7,9,17,22,21,22,19,18,18,17,11,14,13,18,22,24,20,23,21,16,16,18,8,9,7,12,18,19,21,20,21,15,16,13,12,9,8,10,17,16,19,21
"경상남도",통영,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25*,27,25,24,21,23,17,12,14,15,23,20,25,27,27,18,23,21,15,15,10,9,13,14,13,20,13,13,15,12,7,13,9,10,11,16,15,16,18,13,14,12,8,8,9,13,18,16,19,16,19,14,14,8,9,9,13,12,15,18,23,24
"경상남도",고성,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,21,21,14,16,16,11,14,11,11,14,16,16,17,12,12,14,12,8,12,10,12,13,17,19,21,21,15,18,13,10,10,9,14,18,18,23,18,18,14,15,9,11,7,9,9,16,14,18,19
"경상남도",거창,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,26,28,16,17,17,12,13,9,-,21,25,25,23,20,18,18,19,10,13,13,20,26,22,19,20,20,14,14,20,15,14,12,17,22,20,22,19,18,13,10*,-,-,7,9,12,23,20,24,24
"경상남도",함안,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,25,23,15,16,17,12,12,10,-,19,23,22,22,18,16,16,14,10,15,14,16,21,24,22,25,23,17,17,18,15,14,10,14,20,20,23,19,19,13,16,12,13,10,12,16,24,17,20,23
"경상남도",함양,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,25,28,15,17,17,11,12,9,11,16,20,21,19,17,17,17,18,9*,12,17,14,17,19,20,22,24,15,19,19,12,9,7,11,17,16,18,18,18,15,13,13,11,6,8,11,16,16,22,24
"경상남도",남해,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,27,27,18,20,20,13,16,11,12,18,21,21,21,14,16**,19**,12,9,14,10,11,14,17,17,19,19,15,17,15,10,9,9,12,15,16,20,18,17,13,15,9,8,7,9,9,17,18,22,22
"경상남도",산청,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,18,19,19,16,15,14,17,10,17,11,13,15,16,17,18,18,14,15,17,12,11,9,13,16,16,18,18,18,18,18,15,16,12,12,14,17,11,16,16
"경상남도",의령,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,21,20,19,14,13,14,16,10,17,12,13,15,18,16,18,15,13,13,16,12,11,8,12,16,16,19,17,16,16,18,14,16,11,11,14,22,18,21,22
"경상남도",창녕,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,23,23,22,17,16,17,18,13,20,15,18,22,23,21,23,20,16,17,20,15,14,11,15,21,20,22,19,19,16,17,12,15,12,11,13,21,17,20,22
"경상남도",합천,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,17,17,16,14,14,14,16,10,16,12,12,15,17,16,18,17,14,15,18,11**,-,9*,13,15,15,19,17,16,18,19,16,17,13,12,13,21,18,21,22
"경상남도",도평균,26,31,29,23,28,30,24,25,18,24,21,27,28,25,28,26,28,26,18,20,22,20,29,25,27,23,29,23,25,24,23,16,20,16,24,24,24,25,23,23,20,23,19,12,12,16,25,20,24,25,26,17,20,20,15,16,12,12,16,20,19,20,16,15,16,16,11,16,13,14,17,19,17,19,19,15,15,16,12*,11*,9,13,18,17,20,18,18,14,16,11,12,10,10,12,19,16,19,21
"제주특별자치도",제주,24,25,31,23,22,25,22,21,14,19,25,27,30,29,31,33,33,26,15,14,21,18,19,20,22,22,28,25,21,24,18,20**,25,19,27,26,19,21,23,23,20,22,16,13,13,17,25,20,25,28,33,22,22,22,18,20,16,17,16,16,20,21,16,17,20,13,10,12,14,16,14,15,14,18,24,14,16,14,8,8,9,12,18,16,16,18,20,16,15,11,11,9,15,15,20,15,17,17
"제주특별자치도",서귀포,-,-,-,-,-,-,-,-,-,-,15,23,24,21,24,22,23,15,11,13,16,15,19,19,19,22,26,23,20,21,12,13,17,16,22,21,20,24,24,26,21,19,17,13,13,16,20,14,19,21,26,17,17,18,14,16,10,13,15,16,18,20,15,19,19,14,9,16,12,15,12,13,13,16,23,14,16,12,8,7,7,10,16,13,15,17,19,15,14,10,10,7,13,10,14,12,16,13
"제주특별자치도",도평균,-,-,-,-,-,-,-,-,-,-,22,26,28,26,29,29,29,22,13,13,19,17,19,20,21,22,27,24,21,23,16,16*,17,17,25,23,19,22,24,24,20,21,16,13,13,16,23,16,22,23,29,19,19,19,16,18,12,15,15,16,19,21,15,18,19,14,10,15,13,16,13,14,14,17,23,14,16,13,8,7,8,11,17,15,15,18,19,16,14,10,11,8,14,12,17,14,17,15
