STD_YYYYMM,SIDO,비염환자수,아토피환자수,천식환자수,평균기온,평균상대습도,평균증기압,평균최고기온,평균최저기온,평균풍속,AVG_PM10,PM10_BAD,PM10_80BAD,AVG_PM2.5,PM2_BAD,PM2_35BAD,AVG_아황산,아황산_0.05BAD,아황산_BAD,AVG_이산화,이산화_0.06BAD,이산화_0.03BAD,이산화_BAD,AVG_일산화,일산화_9BAD,일산화_BAD,차량수,AVG_구리,구리_BAD,AVG_납,납_0.5BAD,납_BAD,AVG_니켈,니켈_BAD,AVG_망간,망간_BAD,AVG_비소,비소_BAD,AVG_철,철_BAD,AVG_카드뮴,카드뮴_BAD,AVG_크롬,크롬_BAD
202110,서울특별시,269429,32807,21326,15.6,70.0,13.1,20.5,11.6,2.1,27.0,N,N,13.0,N,N,0.003,N,N,0.022,N,N,Y,0.4,N,N,3173961.0,0.0165,Y,0.0157,N,N,0.0011,N,0.0135,N,0.0064,Y,0.4856,N,0.0003,N,0.0019,N
202111,서울특별시,329382,29857,26981,8.2,68.0,7.6,13.1,4.0,2.1,45.0,Y,N,26.0,Y,N,0.003,N,N,0.031,N,Y,Y,0.6,N,Y,3177236.0,0.0101,N,0.0122,N,N,0.0007,N,0.0091,N,0.0024,N,0.2994,N,0.0001,N,0.0017,N
202112,서울특별시,229472,30855,21553,0.6,62.0,4.4,5.1,-3.5,2.3,39.0,N,N,23.0,Y,N,0.003,N,N,0.031,N,Y,Y,0.6,N,Y,3176743.0,0.03,Y,0.0208,N,N,0.0016,N,0.0203,N,0.0047,Y,0.8403,Y,0.0005,N,0.0039,Y
202201,서울특별시,220172,31096,21092,-2.2,55.0,3.0,2.6,-6.2,2.2,43.0,Y,N,29.0,Y,N,0.004,N,N,0.032,N,Y,Y,0.6,N,Y,3178074.0,0.0133,N,0.0292,N,Y,0.0012,N,0.0203,N,0.0066,Y,0.5631,N,0.0006,N,0.0025,N
202202,서울특별시,292038,28335,20156,-1.1,55.0,3.3,3.8,-5.3,2.6,40.0,N,N,26.0,Y,N,0.003,N,N,0.026,N,N,Y,0.5,N,Y,3179328.0,0.0223,Y,0.0326,N,Y,0.0019,N,0.0208,N,0.0063,Y,0.6293,Y,0.0007,N,0.0029,N
202203,서울특별시,447418,28072,28921,7.7,62.0,6.7,12.7,3.2,2.5,41.0,N,N,21.0,N,N,0.003,N,N,0.026,N,N,Y,0.5,N,Y,3180299.0,0.0332,Y,0.0222,N,Y,0.0031,N,0.032,Y,0.0041,N,0.9575,Y,0.0008,N,0.0043,Y
202204,서울특별시,338365,35382,30116,14.8,55.0,9.2,20.6,10.0,2.7,45.0,Y,N,22.0,Y,N,0.003,N,N,0.02,N,N,Y,0.4,N,N,3182255.0,0.0116,N,0.0089,N,N,0.0007,N,0.0108,N,0.0035,N,0.3747,N,0.0001,N,0.0007,N
202205,서울특별시,227446,34629,23675,19.1,55.0,12.0,25.0,13.9,2.6,33.0,N,N,17.0,N,N,0.003,N,N,0.015,N,N,N,0.4,N,N,3184795.0,0.0177,Y,0.014,N,N,0.0014,N,0.0206,N,0.0067,Y,0.6491,Y,0.0003,N,0.0026,N
202206,서울특별시,190531,29624,21114,23.3,73.0,20.9,27.5,19.8,2.5,22.0,N,N,12.0,N,N,0.002,N,N,0.013,N,N,N,0.3,N,N,3187333.0,0.0112,N,0.0036,N,N,0.0008,N,0.0087,N,0.0005,N,0.326,N,0.0001,N,0.0011,N
202207,서울특별시,255667,33440,21321,27.3,77.0,27.7,31.0,24.2,2.1,25.0,N,N,16.0,N,N,0.003,N,N,0.014,N,N,N,0.3,N,N,3189670.0,0.0156,N,0.0105,N,N,0.0012,N,0.0086,N,0.0025,N,0.2793,N,0.0003,N,0.0017,N
202208,서울특별시,271959,33922,22114,25.7,80.0,26.6,28.9,23.1,2.3,20.0,N,N,11.0,N,N,0.003,N,N,0.013,N,N,N,0.3,N,N,3189058.0,0.015,N,0.0179,N,N,0.0009,N,0.0088,N,0.0113,Y,0.2816,N,0.0002,N,0.0015,N
202209,서울특별시,339438,32274,28388,22.4,68.0,18.2,27.2,18.2,2.4,22.0,N,N,11.0,N,N,0.003,N,N,0.016,N,N,N,0.4,N,N,3190525.0,0.0153,N,0.0084,N,N,0.0009,N,0.0117,N,0.0022,N,0.4145,N,0.0002,N,0.0015,N
202210,서울특별시,356819,29773,29660,14.6,69.0,11.6,19.7,10.3,2.2,25.0,N,N,14.0,N,N,0.003,N,N,0.02,N,N,Y,0.4,N,N,3190108.0,0.0182,Y,0.0132,N,N,0.0009,N,0.0131,N,0.0031,N,0.5196,N,0.0004,N,0.0025,N
202211,서울특별시,338294,28007,26634,10.0,65.0,8.2,15.4,5.6,2.1,39.0,N,N,22.0,Y,N,0.003,N,N,0.028,N,N,Y,0.5,N,Y,3192112.0,0.0301,Y,0.0228,N,Y,0.0029,N,0.0324,Y,0.0052,Y,0.9093,Y,0.0006,N,0.0045,Y
202212,서울특별시,365991,29879,24931,-2.8,59.0,3.1,1.7,-6.6,2.3,38.0,N,N,19.0,N,N,0.003,N,N,0.028,N,N,Y,0.5,N,Y,3193351.0,0.0232,Y,0.0276,N,Y,0.0016,N,0.024,N,0.0153,Y,0.7138,Y,0.0007,N,0.0032,N
201501,부산광역시,146991,6638,20020,4.7,53.0,4.9,9.4,0.9,3.1,47.0,Y,N,27.0,Y,N,0.007,N,Y,0.022,N,N,Y,0.4,N,N,1219593.0,0.0247,Y,0.0255,N,Y,0.006,Y,0.0569,Y,0.0059,Y,0.8855,Y,0.0008,N,0.0074,Y
201502,부산광역시,163803,5969,21126,5.4,54.0,5.1,10.2,1.4,3.3,63.0,Y,N,31.0,Y,N,0.007,N,Y,0.02,N,N,Y,0.4,N,N,1222589.0,0.0221,Y,0.0245,N,Y,0.0116,Y,0.0743,Y,0.0013,N,1.2735,Y,0.0013,N,0.0111,Y
201503,부산광역시,180525,7367,23744,9.5,54.0,6.6,14.3,5.4,3.5,56.0,Y,N,27.0,Y,N,0.008,N,Y,0.021,N,N,Y,0.4,N,N,1224381.0,0.0166,Y,0.0208,N,N,0.0068,Y,0.0482,Y,0.0012,N,1.0335,Y,0.0015,N,0.0077,Y
201504,부산광역시,156244,6654,23235,13.9,69.0,10.9,17.8,10.6,3.5,48.0,Y,N,24.0,Y,N,0.008,N,Y,0.019,N,N,Y,0.4,N,N,1227357.0,0.0113,N,0.0234,N,Y,0.0035,N,0.0194,N,0.0089,Y,0.3545,N,0.0006,N,0.0045,Y
201505,부산광역시,124549,7698,20148,18.8,67.0,14.4,22.9,15.4,3.0,56.0,Y,N,31.0,Y,N,0.009,N,Y,0.025,N,N,Y,0.4,N,N,1230897.0,0.0161,Y,0.0235,N,Y,0.0093,Y,0.0336,Y,0.0028,N,0.8166,Y,0.0004,N,0.006,Y
201506,부산광역시,86503,6427,13812,21.0,80.0,19.9,24.7,18.4,2.6,49.0,Y,N,30.0,Y,N,0.008,N,Y,0.019,N,N,Y,0.3,N,N,1235695.0,0.0207,Y,0.0248,N,Y,0.0073,Y,0.0351,Y,0.0024,N,0.6624,Y,0.0001,N,0.0058,Y
201507,부산광역시,77125,8643,11611,23.9,83.0,24.6,27.0,21.7,3.7,33.5382,N,N,21.0,N,N,0.0041,N,N,0.016,N,N,N,0.3715,N,N,1239802.0,0.0186,Y,0.0437,N,Y,0.0044,Y,0.0161,N,0.0084,Y,0.3138,N,0.0031,Y,0.006,Y
201508,부산광역시,89841,8359,13937,26.1,79.0,26.5,29.3,23.5,3.0,34.938,N,N,23.0,Y,N,0.006,N,Y,0.018,N,N,N,0.3,N,N,1241724.0,0.0176,Y,0.0186,N,N,0.0057,Y,0.0293,N,0.0033,N,0.5839,Y,0.0007,N,0.0052,Y
201509,부산광역시,172899,6502,20438,22.1,74.0,19.5,25.9,19.2,2.9,28.5045,N,N,16.0,N,N,0.005,N,Y,0.015,N,N,N,0.3,N,N,1245535.0,0.0092,N,0.0079,N,N,0.004,Y,0.0196,N,0.0019,N,0.4051,N,0.0002,N,0.0042,Y
201510,부산광역시,168912,6864,21699,18.1,62.0,13.0,22.9,14.4,2.9,47.1883,N,N,25.0,Y,N,0.005,N,Y,0.021,N,N,Y,0.4,N,N,1248943.0,0.0224,Y,0.0271,N,Y,0.0053,Y,0.038,Y,0.0046,Y,0.7569,Y,0.0008,N,0.0059,Y
201511,부산광역시,148416,5864,21044,13.6,73.0,11.7,17.5,10.9,2.7,33.0,N,N,23.0,Y,N,0.005,N,Y,0.023,N,N,Y,0.4,N,N,1253114.0,0.012,N,0.0103,N,N,0.0024,N,0.0144,N,0.0005,N,0.3852,N,0.0003,N,0.0039,Y
201512,부산광역시,191416,6270,25615,7.9,58.0,6.7,12.4,4.4,3.0,41.0,N,N,29.0,Y,N,0.005,N,Y,0.025,N,N,Y,0.5,N,Y,1255722.0,0.0201,Y,0.018,N,N,0.0055,Y,0.0285,N,0.0063,Y,0.5853,Y,0.001,Y,0.0063,Y
201601,부산광역시,172146,6553,19544,3.1,49.0,4.0,7.6,-0.3,3.5,45.0,Y,N,33.0,Y,N,0.005,N,Y,0.024,N,N,Y,0.5,N,Y,1259512.0,0.0168,Y,0.0206,N,N,0.0049,Y,0.0524,Y,0.0014,N,0.7284,Y,0.0006,N,0.0053,Y
201602,부산광역시,173608,6050,22460,5.5,48.0,4.7,10.4,1.3,3.7,46.0,Y,N,29.0,Y,N,0.006,N,Y,0.023,N,N,Y,0.4,N,N,1262050.0,0.0167,Y,0.0166,N,N,0.0023,N,0.0113,N,0.0044,Y,0.4212,N,0.0005,N,0.0024,N
201603,부산광역시,168569,6694,22980,9.9,61.0,7.8,14.4,6.3,3.2,52.0,Y,N,32.0,Y,N,0.006,N,Y,0.026,N,N,Y,0.4,N,N,1269965.0,0.0166,Y,0.0208,N,N,0.0039,Y,0.0454,Y,0.0117,Y,1.0148,Y,0.0008,N,0.0051,Y
201604,부산광역시,149648,6663,22052,15.1,66.0,11.0,19.2,11.9,3.2,60.0,Y,N,29.0,Y,N,0.006,N,Y,0.024,N,N,Y,0.4,N,N,1273105.0,0.0203,Y,0.0157,N,N,0.0035,N,0.0327,Y,0.0053,Y,0.6217,Y,0.0006,N,0.0039,Y
201605,부산광역시,115354,7606,18437,19.3,64.0,14.1,23.7,15.7,3.4,53.0,Y,N,31.0,Y,N,0.007,N,Y,0.023,N,N,Y,0.4,N,N,1276419.0,0.0199,Y,0.027,N,Y,0.0074,Y,0.0349,Y,0.0107,Y,0.7287,Y,0.0015,Y,0.0053,Y
201606,부산광역시,89022,7749,13851,21.9,80.0,21.0,25.3,19.5,2.9,39.0,N,N,27.0,Y,N,0.006,N,Y,0.019,N,N,Y,0.4,N,N,1281346.0,0.0229,Y,0.0253,N,Y,0.0103,Y,0.0372,Y,0.0087,Y,0.5198,N,0.0015,Y,0.0063,Y
201607,부산광역시,87799,8447,11764,25.3,85.0,27.1,28.5,23.0,3.3,29.0,N,N,17.0,N,N,0.006,N,Y,0.017,N,N,N,0.3,N,N,1285658.0,0.0185,Y,0.0139,N,N,0.0097,Y,0.03,N,0.0028,N,0.4939,N,0.0005,N,0.0056,Y
201608,부산광역시,103488,8434,13180,27.7,72.0,26.8,31.8,24.6,3.0,36.0,N,N,21.0,N,N,0.005,N,Y,0.015,N,N,N,0.4,N,N,1287391.0,0.0185,Y,0.0216,N,N,0.0063,Y,0.0351,Y,0.0086,Y,0.5815,N,0.001,Y,0.0041,Y
201609,부산광역시,157512,6325,18529,22.9,80.0,22.2,26.3,20.7,2.6,36.0,N,N,21.0,N,N,0.005,N,Y,0.016,N,N,N,0.3,N,N,1289596.0,0.0168,Y,0.0214,N,N,0.005,Y,0.0401,Y,0.0057,Y,0.6157,Y,0.0012,Y,0.0045,Y
201610,부산광역시,166801,6553,21445,18.7,73.0,16.0,22.3,16.1,2.7,37.0,N,N,21.0,N,N,0.005,N,Y,0.018,N,N,N,0.4,N,N,1291084.0,0.0202,Y,0.0232,N,Y,0.0036,N,0.0276,N,0.0044,Y,0.5827,N,0.0009,Y,0.004,Y
201611,부산광역시,166158,6706,21083,11.8,61.0,9.0,16.4,8.3,2.8,49.0,Y,N,31.0,Y,N,0.005,N,Y,0.024,N,N,Y,0.4,N,N,1293107.0,0.0169,Y,0.013,N,N,0.0028,N,0.0317,Y,0.0027,N,0.5718,N,0.0005,N,0.004,Y
201612,부산광역시,193116,6122,22565,7.3,54.0,5.9,12.1,3.2,3.1,44.0,Y,N,30.0,Y,N,0.005,N,Y,0.026,N,N,Y,0.5,N,Y,1295316.0,0.0256,Y,0.0252,N,Y,0.0089,Y,0.0737,Y,0.0046,Y,1.1872,Y,0.0009,Y,0.0103,Y
201701,부산광역시,141548,6342,17812,4.1,46.0,4.1,9.1,0.1,3.3,45.0,Y,N,31.0,Y,N,0.005,N,Y,0.024,N,N,Y,0.4,N,N,1300184.0,0.0231,Y,0.0133,N,N,0.0044,Y,0.0459,Y,0.0026,N,0.7615,Y,0.0004,N,0.0062,Y
201702,부산광역시,129342,6260,16141,5.5,45.0,4.3,10.8,0.9,3.5,42.0,Y,N,27.0,Y,N,0.005,N,Y,0.021,N,N,Y,0.4,N,N,1300316.0,0.0148,N,0.015,N,N,0.004,Y,0.0422,Y,0.0049,Y,0.6441,Y,0.0004,N,0.0044,Y
201703,부산광역시,186955,6693,20896,9.0,53.0,6.1,13.9,5.2,3.1,52.0,Y,N,34.0,Y,N,0.005,N,Y,0.022,N,N,Y,0.4,N,N,1303909.0,0.0129,N,0.0122,N,N,0.0066,Y,0.0434,Y,0.0022,N,0.7555,Y,0.0004,N,0.0059,Y
201704,부산광역시,170404,6528,20861,15.0,64.0,10.8,19.0,11.4,3.8,54.0,Y,N,27.0,Y,N,0.006,N,Y,0.021,N,N,Y,0.4,N,N,1307446.0,0.0123,N,0.0147,N,N,0.0055,Y,0.0396,Y,0.0068,Y,0.9145,Y,0.0006,N,0.0046,Y
201705,부산광역시,129107,7974,17505,19.0,63.0,13.7,23.7,15.4,3.3,58.0,Y,N,29.0,Y,N,0.006,N,Y,0.021,N,N,Y,0.4,N,N,1311219.0,0.0156,N,0.0137,N,N,0.01,Y,0.0521,Y,0.0071,Y,0.9458,Y,0.0005,N,0.0075,Y
201706,부산광역시,97652,7172,12965,21.3,70.0,17.8,25.2,18.4,2.9,42.0,Y,N,26.0,Y,N,0.006,N,Y,0.018,N,N,N,0.3,N,N,1315538.0,0.0166,Y,0.0223,N,Y,0.0052,Y,0.0404,Y,0.0132,Y,0.6214,Y,0.0014,Y,0.004,Y
201707,부산광역시,87050,8626,11014,26.1,82.0,27.5,29.2,23.6,3.5,37.0,N,N,23.0,Y,N,0.005,N,Y,0.017,N,N,N,0.3,N,N,1319052.0,0.0156,N,0.0102,N,N,0.0092,Y,0.0412,Y,0.0065,Y,0.6647,Y,0.0003,N,0.0066,Y
201708,부산광역시,99176,7819,11245,27.0,74.0,26.2,30.5,24.3,2.9,28.0,N,N,16.0,N,N,0.004,N,N,0.013,N,N,N,0.3,N,N,1322368.0,0.01,N,0.0121,N,N,0.0028,N,0.0066,N,0.0012,N,0.2193,N,0.0005,N,0.0032,N
201709,부산광역시,163184,7022,15688,22.6,69.0,18.8,26.5,19.6,2.8,39.0,N,N,23.0,Y,N,0.004,N,N,0.017,N,N,N,0.3,N,N,1326522.0,0.0117,N,0.0157,N,N,0.002,N,0.0152,N,0.0053,Y,0.3147,N,0.0003,N,0.0028,N
201710,부산광역시,152329,6227,15360,18.1,68.0,14.4,22.3,15.1,2.9,32.0,N,N,16.0,N,N,0.004,N,N,0.016,N,N,N,0.3,N,N,1327652.0,0.0177,Y,0.0098,N,N,0.0047,Y,0.025,N,0.0018,N,0.482,N,0.0002,N,0.004,Y
201711,부산광역시,195268,6990,19076,11.2,49.0,7.0,16.3,6.9,2.9,50.0,Y,N,27.0,Y,N,0.004,N,N,0.025,N,N,Y,0.4,N,N,1330958.0,0.0225,Y,0.0143,N,N,0.0091,Y,0.0532,Y,0.0031,N,0.9979,Y,0.0003,N,0.0087,Y
201712,부산광역시,232007,6132,21032,3.6,40.0,3.4,8.6,-0.7,3.0,46.0,Y,N,28.0,Y,N,0.004,N,N,0.023,N,N,Y,0.4,N,N,1333224.0,0.0147,N,0.0118,N,N,0.0028,N,0.0296,N,0.0017,N,0.5753,N,0.0002,N,0.004,Y
201801,부산광역시,198788,6305,21021,1.9,45.0,3.5,6.5,-1.9,3.1,45.0,Y,N,28.0,Y,N,0.004,N,N,0.022,N,N,Y,0.4,N,N,1337098.0,0.0131,N,0.0118,N,N,0.0037,N,0.0336,Y,0.0005,N,0.5531,N,0.0001,N,0.0045,Y
201802,부산광역시,129200,6173,14035,3.9,42.0,3.8,8.9,-0.2,3.5,52.0,Y,N,30.0,Y,N,0.005,N,Y,0.022,N,N,Y,0.4,N,N,1339684.0,0.012,N,0.0148,N,N,0.0032,N,0.033,Y,0.0047,Y,0.7608,Y,0.0002,N,0.0034,N
201803,부산광역시,168569,6650,17798,10.0,63.0,7.8,14.5,6.0,3.9,44.0,Y,N,26.0,Y,N,0.005,N,Y,0.021,N,N,Y,0.4,N,N,1342367.0,0.0139,N,0.008,N,N,0.0078,Y,0.0327,Y,0.0021,N,0.5931,Y,0.0003,N,0.0059,Y
201804,부산광역시,169549,7031,19848,14.5,62.0,10.4,18.7,11.1,4.0,63.0,Y,N,28.0,Y,N,0.005,N,Y,0.019,N,N,Y,0.3,N,N,1346249.0,0.0146,N,0.012,N,N,0.0046,Y,0.0286,N,0.0016,N,0.9319,Y,0.0002,N,0.0047,Y
201805,부산광역시,127391,7324,16923,17.8,73.0,14.9,21.5,15.0,3.8,44.0,Y,N,24.0,Y,N,0.006,N,Y,0.018,N,N,N,0.3,N,N,1349658.0,0.0106,N,0.0102,N,N,0.004,Y,0.0243,N,0.0047,Y,0.4454,N,0.0003,N,0.0029,N
201806,부산광역시,99888,7363,13587,21.5,75.0,19.1,25.2,18.9,3.1,41.0,N,N,25.0,Y,N,0.006,N,Y,0.019,N,N,Y,0.3,N,N,1353065.0,0.0088,N,0.0202,N,N,0.0025,N,0.0103,N,0.0049,Y,0.2148,N,0.002,Y,0.006,Y
201807,부산광역시,86217,8634,10787,26.7,78.0,26.9,30.2,23.9,3.0,37.0,N,N,23.0,Y,N,0.007,N,Y,0.016,N,N,N,0.3,N,N,1356553.0,0.0217,Y,0.0171,N,N,0.0076,Y,0.037,Y,0.0076,Y,0.6404,Y,0.0004,N,0.0064,Y
201808,부산광역시,88749,7681,10743,27.9,75.0,27.9,31.3,25.3,3.5,28.0,N,N,14.0,N,N,0.005,N,Y,0.012,N,N,N,0.3,N,N,1358638.0,0.0123,N,0.0212,N,N,0.0027,N,0.0101,N,0.0078,Y,0.2779,N,0.0008,N,0.002,N
201809,부산광역시,165641,6380,15062,21.9,76.0,20.1,25.3,19.5,3.0,26.0,N,N,14.0,N,N,0.004,N,N,0.014,N,N,N,0.3,N,N,1361064.0,0.0113,N,0.0151,N,N,0.0022,N,0.0148,N,0.0054,Y,0.3331,N,0.0009,Y,0.0028,N
201810,부산광역시,185160,7346,18057,16.4,62.0,11.8,21.1,13.0,2.0,32.0,N,N,17.0,N,N,0.004,N,N,0.019,N,N,Y,0.4,N,N,1363704.0,0.013,N,0.0194,N,N,0.0032,N,0.0145,N,0.002,N,0.581,N,0.0011,Y,0.0036,Y
201811,부산광역시,171246,6492,18685,12.4,57.0,8.4,17.5,8.9,2.3,47.0,Y,N,26.0,Y,N,0.004,N,N,0.027,N,N,Y,0.4,N,N,1369410.0,0.021,Y,0.0266,N,Y,0.0042,Y,0.0334,Y,0.0086,Y,0.6594,Y,0.0011,Y,0.0062,Y
201812,부산광역시,200429,6552,20023,5.7,49.0,5.2,10.1,2.0,2.9,40.0,N,N,23.0,Y,N,0.004,N,N,0.023,N,N,Y,0.4,N,N,1371172.0,0.0136,N,0.0165,N,N,0.0031,N,0.0321,Y,0.003,N,0.7206,Y,0.0003,N,0.0044,Y
201901,부산광역시,143538,7285,16007,4.5,39.0,3.4,9.6,0.5,3.1,48.0,Y,N,29.0,Y,N,0.005,N,Y,0.024,N,N,Y,0.4,N,N,1374237.0,0.0381,Y,0.0227,N,Y,0.0073,Y,0.0784,Y,0.0055,Y,1.2901,Y,0.0006,N,0.0099,Y
201902,부산광역시,123824,6391,12378,6.6,50.0,5.1,11.3,2.7,2.9,48.0,Y,N,28.0,Y,N,0.004,N,N,0.022,N,N,Y,0.4,N,N,1377773.0,0.0213,Y,0.022,N,N,0.0051,Y,0.0423,Y,0.0045,Y,0.8818,Y,0.0007,N,0.0061,Y
201903,부산광역시,168318,7491,15825,10.5,54.0,7.0,15.1,6.7,3.6,51.0,Y,N,30.0,Y,N,0.004,N,N,0.02,N,N,Y,0.4,N,N,1379051.0,0.0207,Y,0.0281,N,Y,0.0067,Y,0.0447,Y,0.0095,Y,0.779,Y,0.0014,Y,0.007,Y
201904,부산광역시,174414,7754,18091,13.4,60.0,9.3,17.3,9.9,3.2,40.0,N,N,20.0,N,N,0.005,N,Y,0.019,N,N,Y,0.4,N,N,1379485.0,0.01,N,0.0118,N,N,0.0024,N,0.02,N,0.0033,N,0.3523,N,0.0002,N,0.0032,N
201905,부산광역시,134896,8872,17333,19.3,58.0,12.9,23.6,15.7,3.3,47.0,Y,N,25.0,Y,N,0.006,N,Y,0.021,N,N,Y,0.4,N,N,1381685.0,0.0195,Y,0.0202,N,N,0.0052,Y,0.0396,Y,0.0114,Y,0.7996,Y,0.0011,Y,0.0049,Y
201906,부산광역시,91641,7423,12466,21.1,74.0,18.4,24.7,18.3,2.6,32.0,N,N,21.0,N,N,0.006,N,Y,0.016,N,N,N,0.4,N,N,1384087.0,0.0086,N,0.0202,N,N,0.001,N,0.0064,N,0.0064,Y,0.2412,N,0.0007,N,0.0024,N
201907,부산광역시,94916,9227,11845,24.3,85.0,25.7,27.1,22.4,3.7,26.0,N,N,18.0,N,N,0.005,N,Y,0.015,N,N,N,0.3,N,N,1385252.0,0.011,N,0.0174,N,N,0.0045,Y,0.0142,N,0.0038,N,0.622,Y,0.0006,N,0.0075,Y
201908,부산광역시,94287,9265,11251,27.0,78.0,27.7,30.1,24.6,3.1,30.0,N,N,19.0,N,N,0.005,N,Y,0.014,N,N,N,0.4,N,N,1387243.0,0.0092,N,0.0092,N,N,0.0032,N,0.0215,N,0.0506,Y,0.3044,N,0.0007,N,0.0042,Y
201909,부산광역시,154613,8059,14433,23.1,82.0,23.1,26.6,20.7,2.8,24.0,N,N,13.0,N,N,0.004,N,N,0.015,N,N,N,0.3,N,N,1389650.0,0.0113,N,0.0156,N,N,0.0029,N,0.0136,N,0.0038,N,0.2364,N,0.0009,Y,0.0037,Y
201910,부산광역시,180171,8200,17564,18.6,67.0,14.6,22.8,15.5,3.0,27.0,N,N,13.0,N,N,0.004,N,N,0.017,N,N,N,0.3,N,N,1388608.0,0.0138,N,0.0133,N,N,0.0052,Y,0.037,Y,0.0049,Y,0.6311,Y,0.0005,N,0.0048,Y
201911,부산광역시,179480,7498,18140,13.0,58.0,9.0,17.9,9.4,2.7,35.0,N,N,17.0,N,N,0.004,N,N,0.023,N,N,Y,0.4,N,N,1391928.0,0.0195,Y,0.0202,N,N,0.0052,Y,0.0396,Y,0.0114,Y,0.7996,Y,0.0011,Y,0.0049,Y
201912,부산광역시,195409,7486,19167,7.0,50.0,5.4,11.7,3.4,2.6,35.0,N,N,23.0,Y,N,0.004,N,N,0.026,N,N,Y,0.5,N,Y,1395183.0,0.0273,Y,0.0196,N,N,0.0099,Y,0.0591,Y,0.0018,N,0.9026,Y,0.0003,N,0.0103,Y
202001,부산광역시,176458,7258,17417,6.4,56.0,5.7,10.9,3.1,3.0,32.0,N,N,21.0,N,N,0.004,N,N,0.021,N,N,Y,0.4,N,N,1397058.0,0.0204,Y,0.0134,N,N,0.0041,Y,0.0295,N,0.0007,N,0.4501,N,0.0002,N,0.0045,Y
202002,부산광역시,99019,6494,11281,7.1,55.0,6.0,11.8,3.1,3.1,34.0,N,N,22.0,Y,N,0.004,N,N,0.02,N,N,Y,0.4,N,N,1398638.0,0.023,Y,0.0259,N,Y,0.0054,Y,0.0451,Y,0.003,N,0.6681,Y,0.001,Y,0.0062,Y
202003,부산광역시,62391,7379,7952,10.4,57.0,7.4,15.0,6.4,3.6,33.0,N,N,16.0,N,N,0.003,N,N,0.016,N,N,N,0.4,N,N,1399109.0,0.0119,N,0.0161,N,N,0.0031,N,0.0325,Y,0.0052,Y,0.5702,N,0.0008,N,0.0041,Y
202004,부산광역시,57016,8323,6817,12.6,53.0,7.6,17.5,8.9,3.7,36.0,N,N,17.0,N,N,0.003,N,N,0.014,N,N,N,0.4,N,N,1402669.0,0.0114,N,0.0173,N,N,0.0073,Y,0.0252,N,0.004,N,0.6124,Y,0.0006,N,0.0042,Y
202005,부산광역시,70900,9382,7253,17.9,73.0,14.7,21.8,15.0,3.1,32.0,N,N,17.0,N,N,0.004,N,N,0.014,N,N,N,0.4,N,N,1406405.0,0.0117,N,0.01,N,N,0.0045,Y,0.0268,N,0.0016,N,0.7161,Y,0.0004,N,0.0055,Y
202006,부산광역시,81564,9598,7452,22.4,73.0,19.7,26.6,19.5,3.0,27.0,N,N,15.0,N,N,0.004,N,N,0.015,N,N,N,0.4,N,N,1411326.0,0.0153,N,0.006,N,N,0.0041,Y,0.0239,N,0.0007,N,0.3984,N,0.0008,N,0.0033,N
202007,부산광역시,63788,8554,6638,22.1,87.0,23.2,24.8,20.3,2.7,18.0,N,N,10.0,N,N,0.003,N,N,0.014,N,N,N,0.3,N,N,1415199.0,0.0115,N,0.0087,N,N,0.0027,N,0.02,N,0.0042,Y,0.3595,N,0.0006,N,0.0031,N
202008,부산광역시,57103,9868,6038,27.2,82.0,29.5,30.4,24.8,4.0,31.0,N,N,19.0,N,N,0.004,N,N,0.011,N,N,N,0.3,N,N,1416802.0,0.0095,N,0.0045,N,N,0.003,N,0.0143,N,0.001,N,0.3062,N,0.0013,N,0.0038,Y
202009,부산광역시,87032,8831,7359,21.9,74.0,19.6,25.6,19.2,3.5,24.0,N,N,13.0,N,N,0.003,N,N,0.012,N,N,N,0.4,N,N,1420059.0,0.0128,N,0.0161,N,N,0.003,N,0.0187,N,0.005,Y,0.3425,N,0.0009,Y,0.004,Y
202010,부산광역시,100364,8740,7919,17.3,58.0,11.5,22.2,13.8,2.8,30.0,N,N,15.0,N,N,0.003,N,N,0.017,N,N,N,0.4,N,N,1423215.0,0.0156,N,0.0217,N,N,0.0023,N,0.0312,Y,0.006,Y,0.642,Y,0.0004,N,0.0044,Y
202011,부산광역시,102419,8152,8319,12.4,52.0,8.0,17.2,8.5,2.8,31.0,N,N,17.0,N,N,0.004,N,N,0.02,N,N,Y,0.4,N,N,1426672.0,0.0185,Y,0.0196,N,N,0.0036,N,0.0212,N,0.0041,N,0.6355,Y,0.0006,N,0.0049,Y
202012,부산광역시,65014,8211,6695,4.3,43.0,3.8,9.3,0.5,2.9,33.0,N,N,21.0,N,N,0.003,N,N,0.02,N,N,Y,0.4,N,N,1429040.0,0.0208,Y,0.0151,N,N,0.0049,Y,0.0459,Y,0.0011,N,0.7838,Y,0.0003,N,0.0072,Y
202101,부산광역시,47680,7202,5527,3.3,50.0,4.5,7.9,-0.8,3.2,36.0,N,N,19.0,N,N,0.003,N,N,0.019,N,N,Y,0.4,N,N,1433188.0,0.0214,Y,0.0193,N,N,0.0071,Y,0.0639,Y,0.0022,N,1.0229,Y,0.0004,N,0.0089,Y
202102,부산광역시,58901,7096,5604,7.2,51.0,5.8,11.9,3.2,3.7,37.0,N,N,21.0,N,N,0.004,N,N,0.018,N,N,N,0.4,N,N,1435474.0,0.0155,N,0.0178,N,N,0.002,N,0.0324,Y,0.0069,Y,0.604,Y,0.0006,N,0.0041,Y
