STD_YYYYMM,SIDO,GEN,AGG,CNT,CNT_SUM
201802,충청남도,1,0,659,77334
201803,충청남도,1,0,842,99363
201804,충청남도,1,0,555,97281
201805,충청남도,1,0,433,78730
201806,충청남도,1,0,520,61592
201807,충청남도,1,0,479,56966
201808,충청남도,1,0,513,61773
201809,충청남도,1,0,874,120152
201810,충청남도,1,0,596,110227
201811,충청남도,1,0,468,104372
201812,충청남도,1,0,453,123999
201901,충청남도,1,0,318,81508
201902,충청남도,1,0,493,69205
201903,충청남도,1,0,822,103337
201904,충청남도,1,0,518,106385
201905,충청남도,1,0,421,86282
201906,충청남도,1,0,417,59653
201907,충청남도,1,0,411,61390
201908,충청남도,1,0,469,66405
201909,충청남도,1,0,651,117617
201910,충청남도,1,0,531,107707
201911,충청남도,1,0,435,100608
201912,충청남도,1,0,399,112487
202001,충청남도,1,0,352,109687
202002,충청남도,1,0,291,59060
202003,충청남도,1,0,171,37775
202004,충청남도,1,0,398,41993
202005,충청남도,1,0,1392,64255
202006,충청남도,1,0,678,51625
202007,충청남도,1,0,394,47186
202008,충청남도,1,0,333,43125
202009,충청남도,1,0,392,76426
202010,충청남도,1,0,969,75397
202011,충청남도,1,0,571,66406
202012,충청남도,1,0,326,44567
202101,충청남도,1,0,310,34861
202102,충청남도,1,0,646,41883
202103,충청남도,1,0,1078,67272
202104,충청남도,1,0,531,70857
202105,충청남도,1,0,368,51669
202106,충청남도,1,0,439,47131
202107,충청남도,1,0,300,40915
202108,충청남도,1,0,363,42937
202109,충청남도,1,0,978,84482
202110,충청남도,1,0,590,76135
202111,충청남도,1,0,384,90802
202112,충청남도,1,0,316,54273
202201,충청남도,1,0,483,59124
202202,충청남도,1,0,268,66971
202203,충청남도,1,0,472,99158
202204,충청남도,1,0,860,80825
202205,충청남도,1,0,519,58704
202206,충청남도,1,0,396,49545
202207,충청남도,1,0,279,63450
202208,충청남도,1,0,283,71141
202209,충청남도,1,0,527,96177
202211,충청남도,1,0,294,85984
202212,충청남도,1,0,198,93500
200601,전라북도,1,0,383,49423
200602,전라북도,1,0,438,36931
200603,전라북도,1,0,573,48323
200604,전라북도,1,0,455,48666
200605,전라북도,1,0,412,40346
200606,전라북도,1,0,373,27435
200607,전라북도,1,0,246,22484
200608,전라북도,1,0,263,25995
200609,전라북도,1,0,667,62451
200610,전라북도,1,0,432,40034
200611,전라북도,1,0,450,51062
200612,전라북도,1,0,358,50358
200701,전라북도,1,0,359,51034
200702,전라북도,1,0,378,36494
200703,전라북도,1,0,488,44789
200704,전라북도,1,0,405,51704
200705,전라북도,1,0,293,37166
200706,전라북도,1,0,376,27566
200707,전라북도,1,0,290,26835
200708,전라북도,1,0,278,27605
200709,전라북도,1,0,550,62722
200710,전라북도,1,0,596,59027
200711,전라북도,1,0,443,56325
200712,전라북도,1,0,414,56507
200801,전라북도,1,0,479,55155
200802,전라북도,1,0,567,63347
200803,전라북도,1,0,585,55150
200804,전라북도,1,0,490,50575
200805,전라북도,1,0,510,41733
200806,전라북도,1,0,393,33223
200807,전라북도,1,0,252,26541
200808,전라북도,1,0,379,35085
200809,전라북도,1,0,590,60703
200810,전라북도,1,0,641,62530
200811,전라북도,1,0,453,54885
200812,전라북도,1,0,641,76576
200901,전라북도,1,0,480,61163
200902,전라북도,1,0,426,39659
200903,전라북도,1,0,730,60158
200904,전라북도,1,0,548,60322
200905,전라북도,1,0,504,46843
200906,전라북도,1,0,469,38047
200907,전라북도,1,0,381,34558
200908,전라북도,1,0,545,50979
200909,전라북도,1,0,687,87887
200910,전라북도,1,0,583,84564
200911,전라북도,1,0,429,79545
200912,전라북도,1,0,561,77832
201001,전라북도,1,0,479,65897
201002,전라북도,1,0,521,55141
201003,전라북도,1,0,758,79109
201004,전라북도,1,0,680,77052
201005,전라북도,1,0,659,56974
201006,전라북도,1,0,522,44322
201007,전라북도,1,0,365,36112
201008,전라북도,1,0,443,36731
201009,전라북도,1,0,763,86706
201010,전라북도,1,0,745,85513
201011,전라북도,1,0,576,70368
201012,전라북도,1,0,516,75946
201101,전라북도,1,0,559,64121
201102,전라북도,1,0,553,56962
201103,전라북도,1,0,697,79118
201104,전라북도,1,0,567,65739
201105,전라북도,1,0,561,56566
201106,전라북도,1,0,448,43061
201107,전라북도,1,0,408,36430
201108,전라북도,1,0,594,50323
201109,전라북도,1,0,742,90509
201110,전라북도,1,0,763,76181
201111,전라북도,1,0,514,69804
201112,전라북도,1,0,644,96583
201201,전라북도,1,0,562,81299
201202,전라북도,1,0,588,77416
201203,전라북도,1,0,856,80383
201204,전라북도,1,0,670,75706
201205,전라북도,1,0,690,62717
201206,전라북도,1,0,405,40359
201207,전라북도,1,0,475,38455
201208,전라북도,1,0,592,43370
201209,전라북도,1,0,1090,95535
201210,전라북도,1,0,899,86546
201211,전라북도,1,0,619,74908
201212,전라북도,1,0,530,67992
201301,전라북도,1,0,640,74645
201302,전라북도,1,0,728,79417
201303,전라북도,1,0,843,85740
201304,전라북도,1,0,768,78260
201305,전라북도,1,0,590,60090
201306,전라북도,1,0,487,43500
201307,전라북도,1,0,473,40983
201308,전라북도,1,0,671,49786
201309,전라북도,1,0,944,97866
201310,전라북도,1,0,811,82589
201311,전라북도,1,0,705,79927
201312,전라북도,1,0,650,76947
201401,전라북도,1,0,617,88474
201402,전라북도,1,0,717,97287
201403,전라북도,1,0,905,78777
201404,전라북도,1,0,752,75241
201405,전라북도,1,0,588,63842
201406,전라북도,1,0,522,44807
201407,전라북도,1,0,505,49353
201408,전라북도,1,0,594,55310
201409,전라북도,1,0,930,96505
201410,전라북도,1,0,812,85529
201411,전라북도,1,0,757,96409
201412,전라북도,1,0,657,86191
201501,전라북도,1,0,632,74228
201502,전라북도,1,0,709,81339
201503,전라북도,1,0,854,97319
201504,전라북도,1,0,765,81077
201505,전라북도,1,0,683,65827
201506,전라북도,1,0,427,46030
201507,전라북도,1,0,514,41183
201508,전라북도,1,0,787,56105
201509,전라북도,1,0,994,99170
201510,전라북도,1,0,757,84641
201511,전라북도,1,0,629,78838
201512,전라북도,1,0,813,94512
201601,전라북도,1,0,561,85362
201602,전라북도,1,0,789,91067
201603,전라북도,1,0,971,91535
201604,전라북도,1,0,734,77387
201605,전라북도,1,0,589,65324
201606,전라북도,1,0,472,49356
201607,전라북도,1,0,450,46714
201608,전라북도,1,0,650,57122
201609,전라북도,1,0,833,89117
201610,전라북도,1,0,963,91943
201611,전라북도,1,0,721,91507
201612,전라북도,1,0,617,110931
201701,전라북도,1,0,593,66361
201702,전라북도,1,0,639,68608
201703,전라북도,1,0,860,98721
201704,전라북도,1,0,675,88693
201705,전라북도,1,0,597,66798
201706,전라북도,1,0,574,52451
201707,전라북도,1,0,378,43722
201709,전라북도,1,0,738,95106
201710,전라북도,1,0,664,77478
201711,전라북도,1,0,607,96110
201712,전라북도,1,0,496,104717
201801,전라북도,1,0,461,104514
201802,전라북도,1,0,608,68018
201803,전라북도,1,0,810,82026
201804,전라북도,1,0,535,81537
201805,전라북도,1,0,461,66676
201806,전라북도,1,0,484,49831
201807,전라북도,1,0,341,44016
201808,전라북도,1,0,423,48533
201809,전라북도,1,0,747,92066
201810,전라북도,1,0,633,92554
201811,전라북도,1,0,541,88586
201812,전라북도,1,0,468,104319
201901,전라북도,1,0,338,69600
201902,전라북도,1,0,490,59029
201903,전라북도,1,0,638,82965
201904,전라북도,1,0,513,90016
201905,전라북도,1,0,458,69000
201906,전라북도,1,0,412,47249
201907,전라북도,1,0,387,48735
201908,전라북도,1,0,418,52455
201909,전라북도,1,0,703,91001
201910,전라북도,1,0,583,91273
201911,전라북도,1,0,462,84119
201912,전라북도,1,0,425,96686
202001,전라북도,1,0,360,91447
202002,전라북도,1,0,285,52547
202004,전라북도,1,0,416,36759
202005,전라북도,1,0,711,46826
202006,전라북도,1,0,455,39597
202007,전라북도,1,0,309,38157
202008,전라북도,1,0,333,35999
202009,전라북도,1,0,376,57941
202010,전라북도,1,0,780,60011
202011,전라북도,1,0,513,55905
202101,전라북도,1,0,197,26864
202102,전라북도,1,0,474,32612
202103,전라북도,1,0,894,53745
202104,전라북도,1,0,458,50958
202105,전라북도,1,0,348,38461
202106,전라북도,1,0,346,39875
202107,전라북도,1,0,257,32560
202108,전라북도,1,0,251,31794
202109,전라북도,1,0,610,60541
202110,전라북도,1,0,545,63187
202111,전라북도,1,0,410,67864
202112,전라북도,1,0,376,43187
202201,전라북도,1,0,473,45469
202202,전라북도,1,0,260,53827
202203,전라북도,1,0,364,76983
202204,전라북도,1,0,731,59366
202205,전라북도,1,0,733,48411
202206,전라북도,1,0,378,36525
202207,전라북도,1,0,289,46798
202208,전라북도,1,0,260,55228
202209,전라북도,1,0,517,69900
202210,전라북도,1,0,488,72289
202211,전라북도,1,0,357,69334
202212,전라북도,1,0,265,72773
200601,전라남도,1,0,392,57027
200602,전라남도,1,0,409,43585
200603,전라남도,1,0,503,56529
200604,전라남도,1,0,444,51803
200605,전라남도,1,0,414,45216
200606,전라남도,1,0,308,30092
200607,전라남도,1,0,249,26436
200608,전라남도,1,0,333,29257
200609,전라남도,1,0,564,63124
200610,전라남도,1,0,476,45331
200611,전라남도,1,0,599,58168
200612,전라남도,1,0,498,60569
200701,전라남도,1,0,510,63523
200702,전라남도,1,0,479,43154
200703,전라남도,1,0,621,55882
200704,전라남도,1,0,532,54800
200705,전라남도,1,0,460,41215
200706,전라남도,1,0,458,30111
200707,전라남도,1,0,300,29517
200708,전라남도,1,0,340,29282
200709,전라남도,1,0,629,66912
200710,전라남도,1,0,684,64714
200711,전라남도,1,0,705,65452
200712,전라남도,1,0,487,65968
200801,전라남도,1,0,494,65790
200802,전라남도,1,0,681,80533
200803,전라남도,1,0,640,72254
200804,전라남도,1,0,471,57958
200805,전라남도,1,0,537,50451
200806,전라남도,1,0,506,37970
200807,전라남도,1,0,352,29366
200808,전라남도,1,0,414,36984
200809,전라남도,1,0,606,64110
200810,전라남도,1,0,701,66375
200811,전라남도,1,0,624,61043
200812,전라남도,1,0,587,89909
200901,전라남도,1,0,527,70353
200902,전라남도,1,0,525,47059
200903,전라남도,1,0,751,71145
200904,전라남도,1,0,624,74846
200905,전라남도,1,0,562,53612
200906,전라남도,1,0,522,40648
200907,전라남도,1,0,453,37382
200908,전라남도,1,0,607,55499
200909,전라남도,1,0,638,87703
200910,전라남도,1,0,660,86797
200911,전라남도,1,0,572,92569
200912,전라남도,1,0,591,85930
201001,전라남도,1,0,577,78500
201002,전라남도,1,0,619,62668
201003,전라남도,1,0,803,83316
201004,전라남도,1,0,765,88106
201005,전라남도,1,0,584,60299
201006,전라남도,1,0,545,46608
201007,전라남도,1,0,472,37767
201008,전라남도,1,0,471,37717
201009,전라남도,1,0,814,87962
201010,전라남도,1,0,837,89724
201011,전라남도,1,0,656,79968
201012,전라남도,1,0,601,87343
201101,전라남도,1,0,548,72633
201102,전라남도,1,0,603,64151
201103,전라남도,1,0,859,86818
201104,전라남도,1,0,594,78962
201105,전라남도,1,0,552,57828
201106,전라남도,1,0,525,43819
201107,전라남도,1,0,469,36851
201108,전라남도,1,0,672,49733
201109,전라남도,1,0,828,88727
201110,전라남도,1,0,833,77161
201111,전라남도,1,0,586,72180
201112,전라남도,1,0,845,107711
201201,전라남도,1,0,758,90637
201202,전라남도,1,0,738,85660
201203,전라남도,1,0,1112,88773
201204,전라남도,1,0,760,78670
201205,전라남도,1,0,670,64581
201206,전라남도,1,0,464,43497
201207,전라남도,1,0,609,39478
201208,전라남도,1,0,764,45806
201209,전라남도,1,0,910,89915
201210,전라남도,1,0,818,94161
201211,전라남도,1,0,683,78483
201212,전라남도,1,0,526,76088
201301,전라남도,1,0,654,79439
201302,전라남도,1,0,840,91205
201303,전라남도,1,0,899,90856
201304,전라남도,1,0,643,80358
201305,전라남도,1,0,553,59176
201306,전라남도,1,0,562,42052
201307,전라남도,1,0,526,40673
201308,전라남도,1,0,717,50535
201309,전라남도,1,0,775,91365
201310,전라남도,1,0,725,81890
201311,전라남도,1,0,676,79843
201312,전라남도,1,0,652,78763
201401,전라남도,1,0,590,93038
201402,전라남도,1,0,735,101227
201403,전라남도,1,0,857,85875
201404,전라남도,1,0,696,77909
201405,전라남도,1,0,584,64229
201406,전라남도,1,0,552,45608
201407,전라남도,1,0,573,49838
201408,전라남도,1,0,665,53899
201409,전라남도,1,0,892,92696
201410,전라남도,1,0,747,83102
201411,전라남도,1,0,788,99184
201412,전라남도,1,0,672,96627
201501,전라남도,1,0,636,81718
201502,전라남도,1,0,662,94082
201503,전라남도,1,0,793,98812
201504,전라남도,1,0,664,84717
201505,전라남도,1,0,591,68001
201506,전라남도,1,0,474,49852
201507,전라남도,1,0,590,44700
201508,전라남도,1,0,703,54191
201509,전라남도,1,0,808,95308
201510,전라남도,1,0,703,85434
201511,전라남도,1,0,566,80165
201512,전라남도,1,0,702,97189
201601,전라남도,1,0,602,94994
201602,전라남도,1,0,738,95212
201603,전라남도,1,0,888,96893
201604,전라남도,1,0,505,78920
201605,전라남도,1,0,576,65653
201606,전라남도,1,0,462,50091
201607,전라남도,1,0,452,49215
201608,전라남도,1,0,665,58613
201609,전라남도,1,0,787,91851
201610,전라남도,1,0,780,93437
201611,전라남도,1,0,595,92402
201612,전라남도,1,0,501,109452
201701,전라남도,1,0,462,77373
201702,전라남도,1,0,528,69569
201703,전라남도,1,0,731,105025
201704,전라남도,1,0,520,93490
201705,전라남도,1,0,437,70380
201706,전라남도,1,0,501,51407
201707,전라남도,1,0,397,46510
201708,전라남도,1,0,573,61143
201709,전라남도,1,0,664,95595
201710,전라남도,1,0,690,80786
201711,전라남도,1,0,599,101997
201712,전라남도,1,0,475,116628
201801,전라남도,1,0,393,114360
201802,전라남도,1,0,533,72906
201803,전라남도,1,0,772,89227
201804,전라남도,1,0,409,86300
201806,전라남도,1,0,394,49766
201807,전라남도,1,0,451,45030
201809,전라남도,1,0,752,95844
201810,전라남도,1,0,660,95763
201811,전라남도,1,0,491,93345
201812,전라남도,1,0,339,109901
201901,전라남도,1,0,324,77611
201902,전라남도,1,0,435,66131
201903,전라남도,1,0,631,96383
201904,전라남도,1,0,426,94009
201905,전라남도,1,0,389,72015
201906,전라남도,1,0,389,49373
201907,전라남도,1,0,302,50736
201908,전라남도,1,0,465,53660
201909,전라남도,1,0,693,89792
201910,전라남도,1,0,460,91479
201911,전라남도,1,0,370,89599
201912,전라남도,1,0,357,98836
202001,전라남도,1,0,293,97625
202002,전라남도,1,0,302,56214
202003,전라남도,1,0,195,38630
202004,전라남도,1,0,386,38751
202005,전라남도,1,0,1099,50028
202006,전라남도,1,0,534,41334
202007,전라남도,1,0,250,38605
202008,전라남도,1,0,382,33836
202009,전라남도,1,0,447,56609
202010,전라남도,1,0,717,64850
202011,전라남도,1,0,548,59465
202012,전라남도,1,0,287,38178
202101,전라남도,1,0,347,33235
202102,전라남도,1,0,483,35255
202103,전라남도,1,0,628,56203
202104,전라남도,1,0,524,57878
202105,전라남도,1,0,237,37214
202106,전라남도,1,0,445,34989
202107,전라남도,1,0,409,37826
202109,전라남도,1,0,698,63821
202110,전라남도,1,0,636,63652
202111,전라남도,1,0,262,69260
202112,전라남도,1,0,351,49721
202201,전라남도,1,0,281,47804
202202,전라남도,1,0,225,50676
202203,전라남도,1,0,574,90971
202204,전라남도,1,0,543,68667
202205,전라남도,1,0,409,46988
202206,전라남도,1,0,341,40279
202207,전라남도,1,0,262,48987
202208,전라남도,1,0,209,58073
202209,전라남도,1,0,270,68079
202210,전라남도,1,0,338,74063
202211,전라남도,1,0,210,72898
202212,전라남도,1,0,175,77897
200601,경상북도,1,0,397,63605
200602,경상북도,1,0,492,59296
200603,경상북도,1,0,606,69786
200604,경상북도,1,0,519,71342
200605,경상북도,1,0,535,57178
200606,경상북도,1,0,377,38305
200607,경상북도,1,0,339,33466
200608,경상북도,1,0,384,37749
200609,경상북도,1,0,632,86430
200610,경상북도,1,0,432,55978
200611,경상북도,1,0,530,72137
200612,경상북도,1,0,423,72721
200701,경상북도,1,0,417,79567
200702,경상북도,1,0,451,57632
200703,경상북도,1,0,547,66220
200704,경상북도,1,0,472,68711
200705,경상북도,1,0,444,55371
200706,경상북도,1,0,414,39361
200707,경상북도,1,0,330,40138
200708,경상북도,1,0,357,39204
200709,경상북도,1,0,617,87924
200710,경상북도,1,0,666,84744
200711,경상북도,1,0,561,86351
200712,경상북도,1,0,461,94575
200801,경상북도,1,0,425,93102
200802,경상북도,1,0,573,89215
200803,경상북도,1,0,645,86354
200804,경상북도,1,0,615,83696
200805,경상북도,1,0,557,68430
200806,경상북도,1,0,415,53545
200807,경상북도,1,0,303,39867
200808,경상북도,1,0,366,49580
200809,경상북도,1,0,701,87931
200810,경상북도,1,0,785,87942
200811,경상북도,1,0,618,83287
200812,경상북도,1,0,590,113911
200901,경상북도,1,0,496,94007
200902,경상북도,1,0,493,60413
200903,경상북도,1,0,718,84168
200904,경상북도,1,0,659,102973
200905,경상북도,1,0,474,73124
200906,경상북도,1,0,452,57205
200907,경상북도,1,0,425,50059
200908,경상북도,1,0,512,73524
200909,경상북도,1,0,758,119101
200910,경상북도,1,0,617,125465
200911,경상북도,1,0,414,107225
200912,경상북도,1,0,578,106496
201001,경상북도,1,0,526,104069
201002,경상북도,1,0,526,87602
201003,경상북도,1,0,823,111538
201004,경상북도,1,0,723,113019
201005,경상북도,1,0,656,90618
201006,경상북도,1,0,484,62680
201007,경상북도,1,0,370,52583
201008,경상북도,1,0,374,53002
201009,경상북도,1,0,779,127711
201010,경상북도,1,0,825,119424
201011,경상북도,1,0,598,103866
201012,경상북도,1,0,472,117294
201101,경상북도,1,0,426,91512
201102,경상북도,1,0,478,79188
201103,경상북도,1,0,790,116927
201104,경상북도,1,0,681,105799
201105,경상북도,1,0,642,82211
201106,경상북도,1,0,448,58667
201107,경상북도,1,0,394,49354
201108,경상북도,1,0,481,67127
201109,경상북도,1,0,831,123036
201110,경상북도,1,0,697,106094
201111,경상북도,1,0,624,102596
201112,경상북도,1,0,578,130254
201201,경상북도,1,0,509,116025
201202,경상북도,1,0,640,125780
201203,경상북도,1,0,689,115259
201204,경상북도,1,0,621,107324
201205,경상북도,1,0,616,85630
201206,경상북도,1,0,454,56316
201207,경상북도,1,0,400,51491
201208,경상북도,1,0,494,57415
201209,경상북도,1,0,887,121961
201210,경상북도,1,0,723,122242
201211,경상북도,1,0,621,98368
201212,경상북도,1,0,498,90111
201301,경상북도,1,0,538,103090
201302,경상북도,1,0,693,118354
201303,경상북도,1,0,706,120666
201304,경상북도,1,0,653,107484
201305,경상북도,1,0,486,80175
201306,경상북도,1,0,463,54251
201307,경상북도,1,0,442,55531
201308,경상북도,1,0,458,65242
201309,경상북도,1,0,832,126605
201310,경상북도,1,0,759,115710
201311,경상북도,1,0,637,108674
201312,경상북도,1,0,477,97865
201401,경상북도,1,0,529,122529
201402,경상북도,1,0,563,141752
201403,경상북도,1,0,768,113126
201404,경상북도,1,0,702,120193
201405,경상북도,1,0,462,85374
201406,경상북도,1,0,451,60275
201407,경상북도,1,0,469,64031
201408,경상북도,1,0,504,72628
201409,경상북도,1,0,728,126953
201410,경상북도,1,0,764,117518
201411,경상북도,1,0,748,130456
201412,경상북도,1,0,586,123402
201501,경상북도,1,0,580,104027
201502,경상북도,1,0,707,111648
201503,경상북도,1,0,784,140439
201504,경상북도,1,0,660,115778
201505,경상북도,1,0,585,86294
201506,경상북도,1,0,437,61450
201507,경상북도,1,0,510,56231
201508,경상북도,1,0,675,68500
201509,경상북도,1,0,1018,135429
201510,경상북도,1,0,719,116815
201511,경상북도,1,0,572,104753
201512,경상북도,1,0,668,129143
201601,경상북도,1,0,461,125340
201602,경상북도,1,0,727,132375
201603,경상북도,1,0,916,123564
201604,경상북도,1,0,562,109869
201605,경상북도,1,0,511,86950
201606,경상북도,1,0,492,64514
201607,경상북도,1,0,492,64155
201608,경상북도,1,0,582,74347
201609,경상북도,1,0,831,121284
201610,경상북도,1,0,803,124877
201611,경상북도,1,0,686,122997
201612,경상북도,1,0,569,149336
201701,경상북도,1,0,450,101197
201702,경상북도,1,0,597,96034
201703,경상북도,1,0,786,132937
201704,경상북도,1,0,619,129166
201705,경상북도,1,0,570,93814
201706,경상북도,1,0,588,72172
201707,경상북도,1,0,458,63354
201708,경상북도,1,0,433,81509
201709,경상북도,1,0,711,129972
201710,경상북도,1,0,643,105392
201711,경상북도,1,0,659,137621
201712,경상북도,1,0,499,166729
201801,경상북도,1,0,418,155552
201802,경상북도,1,0,560,97098
201803,경상북도,1,0,769,121937
201804,경상북도,1,0,558,130842
201805,경상북도,1,0,425,94398
201806,경상북도,1,0,461,71098
201807,경상북도,1,0,362,64396
201808,경상북도,1,0,401,68122
201809,경상북도,1,0,719,129338
201810,경상북도,1,0,578,129829
201811,경상북도,1,0,486,129775
201812,경상북도,1,0,388,148464
201901,경상북도,1,0,297,106626
201902,경상북도,1,0,477,90149
201903,경상북도,1,0,641,121548
201904,경상북도,1,0,500,134462
201905,경상북도,1,0,425,100221
201906,경상북도,1,0,366,66094
201907,경상북도,1,0,350,71324
201908,경상북도,1,0,379,72742
201909,경상북도,1,0,584,123133
201910,경상북도,1,0,553,125448
201911,경상북도,1,0,393,126813
201912,경상북도,1,0,351,141978
202001,경상북도,1,0,262,134084
202002,경상북도,1,0,206,76860
202003,경상북도,1,0,110,39700
202004,경상북도,1,0,195,44274
202005,경상북도,1,0,566,52537
202006,경상북도,1,0,997,58576
202007,경상북도,1,0,328,53175
202008,경상북도,1,0,236,45982
202009,경상북도,1,0,366,78384
202010,경상북도,1,0,556,78065
202011,경상북도,1,0,705,75192
202012,경상북도,1,0,280,52862
202101,경상북도,1,0,143,36237
202102,경상북도,1,0,477,41402
202103,경상북도,1,0,838,75470
202104,경상북도,1,0,544,85310
202105,경상북도,1,0,286,53135
202106,경상북도,1,0,308,48762
202107,경상북도,1,0,323,46291
202108,경상북도,1,0,234,45258
202109,경상북도,1,0,537,77939
202110,경상북도,1,0,745,88603
202111,경상북도,1,0,338,95485
202112,경상북도,1,0,285,62655
202201,경상북도,1,0,377,64175
202202,경상북도,1,0,266,80059
202203,경상북도,1,0,247,112563
202204,경상북도,1,0,584,99353
202205,경상북도,1,0,445,61323
202206,경상북도,1,0,400,53930
202207,경상북도,1,0,256,65574
202208,경상북도,1,0,229,79812
202209,경상북도,1,0,369,92236
202210,경상북도,1,0,391,98075
202211,경상북도,1,0,223,102229
202212,경상북도,1,0,204,116227
200601,경상남도,1,0,398,77584
200602,경상남도,1,0,621,77924
200603,경상남도,1,0,757,91912
200604,경상남도,1,0,595,85636
200605,경상남도,1,0,511,69301
200606,경상남도,1,0,461,48128
200607,경상남도,1,0,373,42989
200608,경상남도,1,0,388,46793
200609,경상남도,1,0,899,122051
200610,경상남도,1,0,507,73769
200611,경상남도,1,0,576,100107
200612,경상남도,1,0,489,99515
200701,경상남도,1,0,473,93040
200702,경상남도,1,0,554,77911
200703,경상남도,1,0,707,98330
200704,경상남도,1,0,565,94607
200705,경상남도,1,0,490,70984
200706,경상남도,1,0,524,52616
200707,경상남도,1,0,455,55221
200708,경상남도,1,0,407,51133
200709,경상남도,1,0,684,118651
200710,경상남도,1,0,676,115025
200711,경상남도,1,0,590,117177
200712,경상남도,1,0,484,118767
200801,경상남도,1,0,469,110252
200802,경상남도,1,0,628,134950
200803,경상남도,1,0,566,118643
200804,경상남도,1,0,545,103751
200805,경상남도,1,0,542,83325
200806,경상남도,1,0,431,67138
200807,경상남도,1,0,330,51449
200808,경상남도,1,0,403,65960
200809,경상남도,1,0,572,119260
200810,경상남도,1,0,562,115269
200811,경상남도,1,0,477,109025
200812,경상남도,1,0,574,155928
200901,경상남도,1,0,410,118765
200902,경상남도,1,0,510,81782
200903,경상남도,1,0,586,126560
200904,경상남도,1,0,520,139691
200905,경상남도,1,0,429,98196
200906,경상남도,1,0,356,73398
200907,경상남도,1,0,373,64806
200908,경상남도,1,0,597,101030
200909,경상남도,1,0,600,169521
200910,경상남도,1,0,534,169066
200911,경상남도,1,0,417,158315
200912,경상남도,1,0,460,145156
201001,경상남도,1,0,448,137538
201002,경상남도,1,0,536,117572
201003,경상남도,1,0,635,146896
201004,경상남도,1,0,589,157440
201005,경상남도,1,0,477,115426
201006,경상남도,1,0,378,80278
201007,경상남도,1,0,338,71255
201008,경상남도,1,0,395,68277
201009,경상남도,1,0,668,169873
201010,경상남도,1,0,584,165430
201011,경상남도,1,0,483,141956
201012,경상남도,1,0,427,165959
201101,경상남도,1,0,335,125503
201102,경상남도,1,0,413,104079
201103,경상남도,1,0,591,153114
201104,경상남도,1,0,486,143383
201105,경상남도,1,0,475,103844
201106,경상남도,1,0,383,78901
201107,경상남도,1,0,387,71425
201108,경상남도,1,0,492,90154
201109,경상남도,1,0,673,174335
201110,경상남도,1,0,562,144076
201111,경상남도,1,0,479,140204
201112,경상남도,1,0,478,187334
201201,경상남도,1,0,531,160588
201202,경상남도,1,0,521,160112
201203,경상남도,1,0,551,162912
201204,경상남도,1,0,518,152626
201205,경상남도,1,0,494,126079
201206,경상남도,1,0,387,81483
201207,경상남도,1,0,427,72886
201208,경상남도,1,0,524,82166
201209,경상남도,1,0,686,174841
201210,경상남도,1,0,662,176247
201211,경상남도,1,0,477,143067
201212,경상남도,1,0,448,136657
201301,경상남도,1,0,442,141892
201302,경상남도,1,0,584,173597
201303,경상남도,1,0,576,167792
201304,경상남도,1,0,581,154234
201305,경상남도,1,0,456,110017
201306,경상남도,1,0,428,75834
201307,경상남도,1,0,439,74809
201308,경상남도,1,0,593,90511
201309,경상남도,1,0,811,182899
201310,경상남도,1,0,693,166981
201311,경상남도,1,0,546,160156
201312,경상남도,1,0,458,152180
201401,경상남도,1,0,490,168603
201402,경상남도,1,0,622,187718
201403,경상남도,1,0,747,164263
201404,경상남도,1,0,640,164044
201405,경상남도,1,0,473,115603
201406,경상남도,1,0,417,84232
201407,경상남도,1,0,470,95863
201408,경상남도,1,0,548,98161
201409,경상남도,1,0,772,186372
201410,경상남도,1,0,658,167661
201411,경상남도,1,0,664,189913
201412,경상남도,1,0,534,182946
201501,경상남도,1,0,410,149922
201502,경상남도,1,0,484,164971
201503,경상남도,1,0,627,189722
201504,경상남도,1,0,592,165196
201505,경상남도,1,0,485,127402
201506,경상남도,1,0,361,92052
201507,경상남도,1,0,446,85625
201508,경상남도,1,0,646,98940
201509,경상남도,1,0,775,198317
201510,경상남도,1,0,543,172142
201511,경상남도,1,0,495,152814
201512,경상남도,1,0,677,189419
201601,경상남도,1,0,402,177614
201602,경상남도,1,0,538,181287
201603,경상남도,1,0,651,176291
201604,경상남도,1,0,480,157354
201605,경상남도,1,0,462,120147
201606,경상남도,1,0,425,90863
201607,경상남도,1,0,447,92378
201608,경상남도,1,0,514,109339
201609,경상남도,1,0,655,179159
201610,경상남도,1,0,651,175820
201611,경상남도,1,0,562,176459
201612,경상남도,1,0,456,206346
201701,경상남도,1,0,396,149103
201702,경상남도,1,0,564,136723
201703,경상남도,1,0,637,191151
201704,경상남도,1,0,443,180343
201705,경상남도,1,0,444,133134
201706,경상남도,1,0,461,102400
201707,경상남도,1,0,391,94776
201708,경상남도,1,0,390,109501
201709,경상남도,1,0,647,190251
201710,경상남도,1,0,554,154437
201711,경상남도,1,0,587,200878
201712,경상남도,1,0,458,241351
201801,경상남도,1,0,381,213617
201802,경상남도,1,0,511,137122
201803,경상남도,1,0,705,173415
201804,경상남도,1,0,449,180511
201805,경상남도,1,0,396,133046
201806,경상남도,1,0,403,103504
201807,경상남도,1,0,440,94013
201808,경상남도,1,0,416,95243
201809,경상남도,1,0,742,187930
201810,경상남도,1,0,740,191760
201811,경상남도,1,0,516,184450
201812,경상남도,1,0,402,221031
201901,경상남도,1,0,359,144747
